,State,Program,Year,Payment,Farm Count,Payee Count
8214,Oklahoma,TMP/MFP 2019 NON SPECIALTY CROPS,2021,668176.23,53,65
8215,Oklahoma,TMP/MFP 2019 NON-SPECIALITY CROPS-A,2021,7330.33,7,7
8216,Oklahoma,TMP/MFP 2019 SPECIALITY CROPS,2021,1908.22,1,1
8217,Oklahoma,TREE ASSISTANCE PROGRAM,2021,3794.1099999999997,2,2
8218,Oklahoma,WECPCOF,2021,6608.0,2,2
8219,Oklahoma,WHIP PLUS 3 ASSISTANCE,2021,28407742.57,3184,3626
8220,Oregon,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,2021,57538.0,8,9
8221,Oregon,AGRICULTURAL RISK COVERAGE PROG - COUNTY,2021,754867.0,415,419
8222,Oregon,CCC ORGANIC COST SHARE - CROPS,2021,34872.57,78,78
8223,Oregon,CCC ORGANIC COST SHARE - LIVESTOCK,2021,4936.82,11,11
8224,Oregon,CCC ORGANIC COST SHARE - WILD CROPS,2021,500.0,1,1
8225,Oregon,CCC ORGANIC COST SHARE FEES - HANDLING,2021,17019.0,16,16
8226,Oregon,CFAP3 - LTU,2021,15791191.88,2554,2859
8227,Oregon,CFAP3 - TUP,2021,20307848.12,2731,3236
8228,Oregon,CFAPCARES,2021,712137.92,13,13
8229,Oregon,CFAPCARES2.1,2021,50400.8,1,1
8230,Oregon,CFAPCCA2,2021,60574442.85,1720,1846
8231,Oregon,CFAPCCCCA,2021,249178.29,19,19
8232,Oregon,CRP COST-SHARE WEB-BASED - COF,2021,21387.989999999998,1,1
8233,Oregon,CRP PAYMENT - ANNUAL RENTAL,2021,28581835.38,1742,2200
8234,Oregon,CRP TRANSITION INCENTIVES PRGM,2021,135917.0,4,4
8235,Oregon,DAIRY MARGIN COVERAGE,2021,12736411.54,140,137
8236,Oregon,ECP/HMC COST SHARE FY19,2021,1749431.0,97,99
8237,Oregon,ECPCOF,2021,1768455.99,71,71
8238,Oregon,ECPSFCOF,2021,53016.0,2,2
8239,Oregon,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),2021,2909874.0,128,129
8240,Oregon,ERFMCFSOF,2021,272748.03,11,11
8241,Oregon,ERP/HMC COST SHARE FY19,2021,447398.0,16,16
8242,Oregon,GRASSLANDS RESERVE PROGRAM,2021,240032.0,28,30
8243,Oregon,LIVESTOCK FORAGE PROGRAM,2021,37750896.3,1896,2095
8244,Oregon,LIVESTOCK INDEMNITY PROGRAM,2021,75940.0,7,7
8245,Oregon,NAP REGULAR WEB-BASED,2021,2592220.0,47,49
8246,Oregon,NON-INSURED ASSISTANCE PROGRAM,2021,751948.0,40,40
8247,Oregon,PANDEMIC ASST-TIMBER HARVESTERS/HAULERS,2021,4960654.35,105,110
8248,Oregon,PRICE LOSS COVERAGE PROGRAM,2021,22253170.1,2713,3293
8249,Oregon,QUALITY LOSS ADJUSTMENT PROGRAM,2021,140792.53,3,3
8250,Oregon,SEAFOOD TRADE RELIEF PROGRAM,2021,6310615.54,125,147
8251,Oregon,TMP/MFP 2019 NON SPECIALTY CROPS,2021,109163.43000000001,23,23
8252,Oregon,TMP/MFP 2019 NON-SPECIALITY CROPS-A,2021,9420.79,6,6
8253,Oregon,TMP/MFP 2019 SPECIALITY CROPS,2021,56720.420000000006,8,8
8254,Oregon,TREE ASSISTANCE PROGRAM,2021,236030.68,13,13
8255,Oregon,WECPCOF,2021,387988.03,13,13
8256,Oregon,WHIP PLUS 3 ASSISTANCE,2021,799056.99,29,30
8257,Pennsylvania,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,2021,13553.0,10,10
8258,Pennsylvania,AGRICULTURAL RISK COVERAGE PROG - COUNTY,2021,4122058.23,1508,1531
8259,Pennsylvania,CCC ORGANIC COST SHARE - CROPS,2021,21023.58,46,46
8260,Pennsylvania,CCC ORGANIC COST SHARE - LIVESTOCK,2021,6898.27,18,18
8261,Pennsylvania,CCC ORGANIC COST SHARE FEES - HANDLING,2021,3529.67,8,8
8262,Pennsylvania,CFAP3 - LTU,2021,6291898.55,4545,4601
8263,Pennsylvania,CFAP3 - TUP,2021,35886342.45,6871,7003
8264,Pennsylvania,CFAPCARES,2021,662450.9299999999,11,10
8265,Pennsylvania,CFAPCARES2,2021,24716.25,5,6
8266,Pennsylvania,CFAPCARES2.1,2021,3219714.35,148,150
8267,Pennsylvania,CFAPCCA2,2021,10743262.57,671,723
8268,Pennsylvania,CFAPCCCCA,2021,173504.91,9,8
8269,Pennsylvania,CRP COST-SHARE WEB-BASED - COF,2021,21128.010000000002,10,10
8270,Pennsylvania,CRP FOREST MANAGEMENT INCENTIVE,2021,104.0,1,1
8271,Pennsylvania,CRP PAYMENT - ANNUAL RENTAL,2021,13823827.23,4186,4310
8272,Pennsylvania,CRP TRANSITION INCENTIVES PRGM,2021,5992.0,1,1
8273,Pennsylvania,DAIRY MARGIN COVERAGE,2021,83617431.1,1770,1750
8274,Pennsylvania,DAIRY MARGIN COVERAGE PROGRAM,2021,771.69,1,1
8275,Pennsylvania,DMC PRGM-SUPPLEMENTAL,2021,551761.7,65,56
8276,Pennsylvania,ECPCOF,2021,18762.0,2,2
8277,Pennsylvania,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),2021,629393.0,51,51
8278,Pennsylvania,GRASSLANDS RESERVE PROGRAM,2021,27011.0,38,38
8279,Pennsylvania,NAP REGULAR WEB-BASED,2021,120747.0,4,4
8280,Pennsylvania,NON-INSURED ASSISTANCE PROGRAM,2021,98536.0,1,1
8281,Pennsylvania,PANDEMIC ASST-TIMBER HARVESTERS/HAULERS,2021,4276400.65,115,117
8282,Pennsylvania,PANDEMIC LIVESTOCK INDEMNITY PROGRAM,2021,630192.8200000001,3,3
8283,Pennsylvania,PRICE LOSS COVERAGE PROGRAM,2021,792909.0,2424,2450
8284,Pennsylvania,QUALITY LOSS ADJUSTMENT PROGRAM,2021,171725.08,31,32
8285,Pennsylvania,SEAFOOD TRADE RELIEF PROGRAM,2021,8740.0,1,1
8286,Pennsylvania,TMP/MFP 2019 NON SPECIALTY CROPS,2021,447.72,1,1
8287,Pennsylvania,TREE ASSISTANCE PROGRAM,2021,77810.31,8,8
8288,Pennsylvania,WHIP PLUS 3 ASSISTANCE,2021,4956306.42,357,361
8289,Puerto Rico,CFAP3 - LTU,2021,777515.58,277,294
8290,Puerto Rico,CFAP3 - TUP,2021,17552.2,7,7
8291,Puerto Rico,CFAPCARES,2021,11861422.790000001,475,498
8292,Puerto Rico,CFAPCARES2.1,2021,568775.58,27,30
8293,Puerto Rico,CFAPCCA2,2021,17280852.72,1526,1699
8294,Puerto Rico,CFAPCCCCA,2021,5263768.18,555,578
8295,Puerto Rico,CRP PAYMENT - ANNUAL RENTAL,2021,21750.0,2,2
8296,Puerto Rico,DAIRY MARGIN COVERAGE,2021,10373405.73,192,205
8297,Puerto Rico,ECP COST SHARE FY 2018,2021,138182.0,45,45
8298,Puerto Rico,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),2021,28932.0,1,1
8299,Puerto Rico,FARM RANCHERS PROGRAM,2021,594628.5,163,178
8300,Puerto Rico,GEOGRAPHIC DISADVANTAGED PROGRAM,2021,2691.76,3,3
8301,Puerto Rico,LIVESTOCK INDEMNITY PROGRAM,2021,42642.16,3,3
8302,Puerto Rico,NON-INSURED ASSISTANCE PROGRAM,2021,9761.0,1,1
8303,Puerto Rico,PANDEMIC LIVESTOCK INDEMNITY PROGRAM,2021,248291.63,9,9
8304,Puerto Rico,WECPCOF,2021,1794012.0,417,427
8305,Puerto Rico,WECPCSCOF,2021,27931.0,14,14
8306,Puerto Rico,WILDFIRES AND HURRICANES INDEMNITY PROG,2021,3.0,1,1
8307,Rhode Island,AGRICULTURAL RISK COVERAGE PROG - COUNTY,2021,12236.0,13,13
8308,Rhode Island,CCC ORGANIC COST SHARE - CROPS,2021,100.0,1,1
8309,Rhode Island,CCC ORGANIC COST SHARE FEES - HANDLING,2021,1450.0,3,3
8310,Rhode Island,CFAP3 - LTU,2021,29390.29,26,26
8311,Rhode Island,CFAP3 - TUP,2021,16561.38,21,22
8312,Rhode Island,CFAPCCA2,2021,1717073.93,71,73
8313,Rhode Island,CRP PAYMENT - ANNUAL RENTAL,2021,2065.0,1,1
8314,Rhode Island,DAIRY MARGIN COVERAGE,2021,144211.23,9,8
8315,Rhode Island,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),2021,1799.0,5,5
8316,Rhode Island,GRASSLANDS RESERVE PROGRAM,2021,636.0,2,2
8317,Rhode Island,LIVESTOCK FORAGE PROGRAM,2021,17716.0,10,10
8318,Rhode Island,NON-INSURED ASSISTANCE PROGRAM,2021,30513.0,5,5
8319,Rhode Island,PANDEMIC ASST-TIMBER HARVESTERS/HAULERS,2021,52875.0,1,1
8320,Rhode Island,SEAFOOD TRADE RELIEF PROGRAM,2021,758437.7000000001,13,13
8321,Rhode Island,TREE ASSISTANCE PROGRAM,2021,12496.640000000001,3,3
8322,South Carolina,AGRICULTURAL RISK COVERAGE -COUNTY PILOT,2021,142.0,1,1
8323,South Carolina,AGRICULTURAL RISK COVERAGE PROG - COUNTY,2021,950060.59,913,964
8324,South Carolina,CCC ORGANIC COST SHARE - CROPS,2021,1206.42,5,5
8325,South Carolina,CFAP3 - LTU,2021,4256597.58,2607,2676
8326,South Carolina,CFAP3 - TUP,2021,19426570.03,1579,1776
8327,South Carolina,CFAPCARES,2021,1722.64,1,1
8328,South Carolina,CFAPCARES2,2021,1105610.3800000001,65,77
8329,South Carolina,CFAPCARES2.1,2021,11306772.540000001,269,279
8330,South Carolina,CFAPCCA2,2021,7005278.3,377,389
8331,South Carolina,CFAPCCCCA,2021,2431.34,3,3
8332,South Carolina,CRP FOREST MANAGEMENT INCENTIVE,2021,6734.99,12,13
8333,South Carolina,CRP PAYMENT - ANNUAL RENTAL,2021,1775615.31,1197,1274
8334,South Carolina,CRP PRACTICE INCENTIVES PAYMENT,2021,1303.0,6,8
8335,South Carolina,DAIRY MARGIN COVERAGE,2021,2176452.29,38,33
8336,South Carolina,DIS/WH2 2019 WFHURRINDEMP,2021,1320815.79,172,181
8337,South Carolina,ECP/HMC COST SHARE FY19,2021,63894.0,10,10
8338,South Carolina,ECPCOF,2021,253926.0,39,39
8339,South Carolina,ECPSFCOF,2021,14645.0,1,1
8340,South Carolina,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),2021,82583.0,9,9
8341,South Carolina,EMERGENCY CONSERVATION PROGRAM STAFFORD,2021,129173.0,1,1
8342,South Carolina,EMERGENCY FOREST RESTORATION STAFFORD,2021,3935.0,1,1
8343,South Carolina,ERFMCFSOF,2021,20491.0,6,6
8344,South Carolina,ERP/HMC COST SHARE FY19,2021,60476.0,4,4
8345,South Carolina,GRASSLANDS RESERVE PROGRAM,2021,4569.0,2,2
8346,South Carolina,LIVESTOCK FORAGE PROGRAM,2021,4413.0,5,5
8347,South Carolina,LIVESTOCK INDEMNITY PROGRAM,2021,17590.0,6,6
8348,South Carolina,MARKET FACILITATION PROGRAM - CROPS,2021,66.0,1,1
8349,South Carolina,NAP REGULAR WEB-BASED,2021,1547537.0,18,19
8350,South Carolina,NON-INSURED ASSISTANCE PROGRAM,2021,98323.42,12,12
8351,South Carolina,ORGANIC COST SHARE FEES- ST ORG PGM FEES,2021,312.0,1,1
8352,South Carolina,PANDEMIC ASST-TIMBER HARVESTERS/HAULERS,2021,4765539.62,106,108
8353,South Carolina,PANDEMIC LIVESTOCK INDEMNITY PROGRAM,2021,19256.3,2,2
8354,South Carolina,PRICE LOSS COVERAGE PROGRAM,2021,26490918.9,2576,2795
8355,South Carolina,QUALITY LOSS ADJUSTMENT PROGRAM,2021,1293819.23,157,171
8356,South Carolina,TMP/MFP 2019 NON SPECIALTY CROPS,2021,1239.62,3,3
8357,South Carolina,WECPCOF,2021,30183.0,9,9
8358,South Carolina,WHIP PLUS 3 ASSISTANCE,2021,6964197.49,497,541
8359,South Dakota,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,2021,7731219.23,1042,1110
8360,South Dakota,AGRICULTURAL RISK COVERAGE -COUNTY PILOT,2021,814.0,1,1
8361,South Dakota,AGRICULTURAL RISK COVERAGE PROG - COUNTY,2021,1510844.25,2065,2231
8362,South Dakota,CCC ORGANIC COST SHARE - CROPS,2021,23429.85,51,53
8363,South Dakota,CCC ORGANIC COST SHARE - LIVESTOCK,2021,2809.27,8,8
8364,South Dakota,CCC ORGANIC COST SHARE FEES - HANDLING,2021,3494.47,7,8
8365,South Dakota,CFAP3 - LTU,2021,81209994.86,12346,14728
8366,South Dakota,CFAP3 - TUP,2021,247549589.38,17624,20716
8367,South Dakota,CFAPCARES,2021,1256845.71,29,29
8368,South Dakota,CFAPCARES2.1,2021,182431.36,11,11
8369,South Dakota,CFAPCCA2,2021,5657324.65,907,958
8370,South Dakota,CFAPCCCCA,2021,400691.55,32,33
8371,South Dakota,CRP - CONTINUOUS PIP,2021,274770.39,203,208
8372,South Dakota,CRP COST-SHARE WEB-BASED - COF,2021,597685.94,205,210
8373,South Dakota,CRP PAYMENT - ANNUAL RENTAL,2021,101577294.24,11727,13719
8374,South Dakota,CRP PRACTICE INCENTIVES PAYMENT,2021,59576.0,262,272
8375,South Dakota,CRP TRANSITION INCENTIVES PRGM,2021,67097.0,13,15
8376,South Dakota,DAIRY MARGIN COVERAGE,2021,9662581.33,152,158
8377,South Dakota,DIS/WH2 2019 WFHURRINDEMP,2021,44662.0,8,9
8378,South Dakota,ECP COST SHARE FY 2018,2021,239527.0,20,24
8379,South Dakota,ECP/HMC COST SHARE FY19,2021,245985.0,35,37
8380,South Dakota,ECPCOF,2021,2215238.01,159,166
8381,South Dakota,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),2021,4781700.0,380,389
8382,South Dakota,EMERGENCY CONSERVATION PROGRAM,2021,9525.0,2,3
8383,South Dakota,GRASSLANDS RESERVE PROGRAM,2021,635305.0,73,79
8384,South Dakota,LIVESTOCK FORAGE PROGRAM,2021,76695257.81,6664,7652
8385,South Dakota,LIVESTOCK INDEMNITY PROGRAM,2021,1156952.0,53,60
8386,South Dakota,MARKET FACILITATION PROGRAM - CROPS,2021,6655.0,3,3
8387,South Dakota,MARKET FACILITATION PROGRAM - DAHG,2021,33794.0,1,1
8388,South Dakota,NAP REGULAR WEB-BASED,2021,4733607.0,215,253
8389,South Dakota,NON-INSURED ASSISTANCE PROGRAM,2021,17768553.0,1575,1870
8390,South Dakota,PANDEMIC ASST-TIMBER HARVESTERS/HAULERS,2021,401536.77,16,15
8391,South Dakota,PANDEMIC LIVESTOCK INDEMNITY PROGRAM,2021,2631758.4499999997,16,26
8392,South Dakota,PRICE LOSS COVERAGE PROGRAM,2021,36938321.49,9603,11473
8393,South Dakota,QUALITY LOSS ADJUSTMENT PROGRAM,2021,8306288.01,786,888
8394,South Dakota,TMP/MFP 2019 LIVESTOCK,2021,5044.110000000001,3,3
8395,South Dakota,TMP/MFP 2019 NON SPECIALTY CROPS,2021,513277.97,21,23
8396,South Dakota,TMP/MFP 2019 NON-SPECIALITY CROPS-A,2021,15200.72,9,9
8397,South Dakota,WECPCOF,2021,10973.0,1,1
8398,South Dakota,WECPCSCOF,2021,65776.0,7,7
8399,South Dakota,WHIP PLUS 3 ASSISTANCE,2021,69466880.75,4969,5526
8400,Tennessee,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,2021,87885.0,14,14
8401,Tennessee,AGRICULTURAL RISK COVERAGE PROG - COUNTY,2021,974983.35,1095,1139
8402,Tennessee,CCC ORGANIC COST SHARE - CROPS,2021,12815.08,26,26
8403,Tennessee,CCC ORGANIC COST SHARE FEES - HANDLING,2021,200.0,1,1
8404,Tennessee,CFAP3 - LTU,2021,23281566.21,18005,18457
8405,Tennessee,CFAP3 - TUP,2021,56612357.95,10152,11156
8406,Tennessee,CFAPCARES,2021,1118014.64,27,29
8407,Tennessee,CFAPCARES2,2021,4729688.88,182,207
8408,Tennessee,CFAPCARES2.1,2021,4256359.15,142,144
8409,Tennessee,CFAPCCA2,2021,6349422.6,1213,1249
8410,Tennessee,CFAPCCCCA,2021,180585.04,31,32
8411,Tennessee,CRP - CONTINUOUS PIP,2021,830.0,1,1
8412,Tennessee,CRP COST-SHARE WEB-BASED - COF,2021,2077.0,1,1
8413,Tennessee,CRP PAYMENT - ANNUAL RENTAL,2021,10735550.0,3104,3285
8414,Tennessee,CRP PRACTICE INCENTIVES PAYMENT,2021,4784.0,27,28
8415,Tennessee,CRP TRANSITION INCENTIVES PRGM,2021,37543.0,13,13
8416,Tennessee,DAIRY MARGIN COVERAGE,2021,7003985.88,143,128
8417,Tennessee,DMC PRGM-SUPPLEMENTAL,2021,44588.39,3,3
8418,Tennessee,ECP/HMC COST SHARE FY19,2021,983037.0,160,161
8419,Tennessee,ECPCOF,2021,422358.01,77,77
8420,Tennessee,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),2021,53384.0,11,11
8421,Tennessee,EMERGENCY CONSERVATION PROGRAM FY17,2021,32028.0,2,2
8422,Tennessee,EMERGENCY CONSERVATION PROGRAM STAFFORD,2021,1379.0,1,1
8423,Tennessee,GRASSLANDS RESERVE PROGRAM,2021,149543.0,109,110
8424,Tennessee,LIVESTOCK INDEMNITY PROGRAM,2021,76258.0,24,24
8425,Tennessee,MARKET FACILITATION PROGRAM - CROPS,2021,126472.0,6,6
8426,Tennessee,NAP REGULAR WEB-BASED,2021,572063.0,12,12
8427,Tennessee,NON-INSURED ASSISTANCE PROGRAM,2021,89145.0,14,14
8428,Tennessee,PANDEMIC ASST-TIMBER HARVESTERS/HAULERS,2021,6733535.65,193,198
8429,Tennessee,PRICE LOSS COVERAGE PROGRAM,2021,30270077.74,9447,10311
8430,Tennessee,QUALITY LOSS ADJUSTMENT PROGRAM,2021,2718862.21,260,289
8431,Tennessee,SEAFOOD TRADE RELIEF PROGRAM,2021,122056.0,2,2
8432,Tennessee,TMP/MFP 2019 NON SPECIALTY CROPS,2021,689964.6599999999,33,38
8433,Tennessee,TREE ASSISTANCE PROGRAM,2021,623226.17,11,13
8434,Tennessee,WECP17OF,2021,69005.0,5,5
8435,Tennessee,WECPCOF,2021,404578.2,71,74
8436,Tennessee,WHIP PLUS 3 ASSISTANCE,2021,9217791.87,720,769
8437,Texas,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,2021,4642564.5,67,88
8438,Texas,AGRICULTURAL RISK COVERAGE -COUNTY PILOT,2021,226.0,2,2
8439,Texas,AGRICULTURAL RISK COVERAGE PROG - COUNTY,2021,3268933.51,1001,1073
8440,Texas,CCC ORGANIC COST SHARE - CROPS,2021,25456.48,49,53
8441,Texas,CCC ORGANIC COST SHARE - LIVESTOCK,2021,1000.0,2,2
8442,Texas,CCC ORGANIC COST SHARE - WILD CROPS,2021,500.0,1,1
8443,Texas,CCC ORGANIC COST SHARE FEES - HANDLING,2021,11000.0,7,7
8444,Texas,CFAP3 - LTU,2021,126302364.29,33802,42387
8445,Texas,CFAP3 - TUP,2021,279394280.19,22453,30706
8446,Texas,CFAPCARES,2021,4268013.6,182,189
8447,Texas,CFAPCARES2.1,2021,10057475.61,207,214
8448,Texas,CFAPCCA2,2021,54482948.67,6631,7755
8449,Texas,CFAPCCCCA,2021,1897395.88,230,235
8450,Texas,CRP - CONTINUOUS PIP,2021,616.0,1,2
8451,Texas,CRP COST-SHARE WEB-BASED - COF,2021,2484.0,2,3
8452,Texas,CRP PAYMENT - ANNUAL RENTAL,2021,80232360.03,8983,11278
8453,Texas,CRP PRACTICE INCENTIVES PAYMENT,2021,240.0,2,3
8454,Texas,CRP TRANSITION INCENTIVES PRGM,2021,271122.0,45,46
8455,Texas,DAIRY MARGIN COVERAGE,2021,26413563.84,249,264
8456,Texas,DAIRY MARGIN COVERAGE PROGRAM,2021,0.03,1,1
8457,Texas,DIPP WEB-BASED,2021,152945.77,4,4
8458,Texas,DIS/WH2 2019 WFHURRINDEMP,2021,476931.86,36,43
8459,Texas,DMC PRGM-SUPPLEMENTAL,2021,31587.64,3,3
8460,Texas,ECP COST SHARE FY 2018,2021,238572.0,4,4
8461,Texas,ECP/HMC COST SHARE FY19,2021,318817.0,19,19
8462,Texas,ECPCOF,2021,73282.0,5,5
8463,Texas,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),2021,28834092.05,159,162
8464,Texas,EMERGENCY CONSERVATION PROGRAM,2021,3664.97,1,1
8465,Texas,EMERGENCY CONSERVATION PROGRAM FY17,2021,228982.0,11,11
8466,Texas,GRASSLANDS RESERVE PROGRAM,2021,817937.0,48,50
8467,Texas,LIVESTOCK FORAGE DISASTER PROGRAM,2021,9513.0,3,3
8468,Texas,LIVESTOCK FORAGE PROGRAM,2021,87204837.04,12289,15183
8469,Texas,LIVESTOCK INDEMNITY PROGRAM,2021,4655325.0,961,1004
8470,Texas,MARKET FACILITATION PROGRAM - CROPS,2021,224490.01,28,30
8471,Texas,NAP REGULAR WEB-BASED,2021,1997521.0,62,74
8472,Texas,NON-INSURED ASSISTANCE PROGRAM,2021,20384471.21,2893,3446
8473,Texas,PANDEMIC ASST-TIMBER HARVESTERS/HAULERS,2021,4905738.62,123,124
8474,Texas,PRICE LOSS COVERAGE PROGRAM,2021,322630811.81,29560,38959
8475,Texas,QUALITY LOSS ADJUSTMENT PROGRAM,2021,35430053.58,5544,7345
8476,Texas,SEAFOOD TRADE RELIEF PROGRAM,2021,275589.24,6,6
8477,Texas,TMP/MFP 2019 LIVESTOCK,2021,0.02,1,1
8478,Texas,TMP/MFP 2019 NON SPECIALTY CROPS,2021,1112447.2,300,312
8479,Texas,TMP/MFP 2019 NON-SPECIALITY CROPS-A,2021,66736.36,6,6
8480,Texas,TMP/MFP 2019 SPECIALITY CROPS,2021,75073.21,4,4
8481,Texas,TREE ASSISTANCE PROGRAM,2021,482187.75,10,11
8482,Texas,WECPCSCOF,2021,122322.99,2,2
8483,Texas,WHIP PLUS 3 ASSISTANCE,2021,176076474.04,10941,13981
8484,Utah,AGRICULTURAL RISK COVERAGE PROG - COUNTY,2021,10545.0,5,5
8485,Utah,CCC ORGANIC COST SHARE - CROPS,2021,6696.39,16,16
8486,Utah,CCC ORGANIC COST SHARE - LIVESTOCK,2021,1427.08,3,3
8487,Utah,CCC ORGANIC COST SHARE - WILD CROPS,2021,287.5,1,1
8488,Utah,CCC ORGANIC COST SHARE FEES - HANDLING,2021,4500.0,2,2
8489,Utah,CFAP3 - LTU,2021,10968264.28,2016,2576
8490,Utah,CFAP3 - TUP,2021,10849899.81,2013,2499
8491,Utah,CFAPCARES,2021,97637.95,3,3
8492,Utah,CFAPCARES2.1,2021,748249.37,12,12
8493,Utah,CFAPCCA2,2021,3964760.23,422,437
8494,Utah,CFAPCCCCA,2021,13563.08,5,5
8495,Utah,CRP COST-SHARE WEB-BASED - COF,2021,109109.0,3,3
8496,Utah,CRP PAYMENT - ANNUAL RENTAL,2021,3225235.0,367,412
8497,Utah,CRP TRANSITION INCENTIVES PRGM,2021,223185.0,13,13
8498,Utah,DAIRY MARGIN COVERAGE,2021,10920631.11,127,129
8499,Utah,ECP/HMC COST SHARE FY19,2021,116281.0,7,7
8500,Utah,ECPCOF,2021,258051.0,2,2
8501,Utah,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),2021,1942360.0,293,316
8502,Utah,GRASSLANDS RESERVE PROGRAM,2021,345171.0,19,20
8503,Utah,LIVESTOCK FORAGE PROGRAM,2021,38193479.0,1378,1724
8504,Utah,MARGIN PROTECTION PROGRAM - DAIRY,2021,1028.21,1,1
8505,Utah,NAP REGULAR WEB-BASED,2021,788524.55,32,33
8506,Utah,NON-INSURED ASSISTANCE PROGRAM,2021,5041214.35,495,570
8507,Utah,PANDEMIC ASST-TIMBER HARVESTERS/HAULERS,2021,23916.42,1,1
8508,Utah,PRICE LOSS COVERAGE PROGRAM,2021,3673639.0,1475,1695
8509,Utah,SEAFOOD TRADE RELIEF PROGRAM,2021,13897.8,5,5
8510,Utah,TMP/MFP 2019 NON SPECIALTY CROPS,2021,4003.12,2,2
8511,Utah,TMP/MFP 2019 NON-SPECIALITY CROPS-A,2021,1176.54,3,3
8512,Utah,WECP17OF,2021,370144.0,15,15
8513,Utah,WHIP PLUS 3 ASSISTANCE,2021,1194176.84,70,72
8514,Vermont,AGRICULTURAL RISK COVERAGE PROG - COUNTY,2021,3558.0,6,7
8515,Vermont,CCC ORGANIC COST SHARE - CROPS,2021,7574.29,19,19
8516,Vermont,CCC ORGANIC COST SHARE - LIVESTOCK,2021,2673.9700000000003,7,7
8517,Vermont,CCC ORGANIC COST SHARE - WILD CROPS,2021,1956.88,4,4
8518,Vermont,CCC ORGANIC COST SHARE FEES - HANDLING,2021,5565.01,13,13
8519,Vermont,CFAP3 - LTU,2021,298936.27,496,518
8520,Vermont,CFAP3 - TUP,2021,1699859.68,353,365
8521,Vermont,CFAPCARES,2021,40008.369999999995,6,6
8522,Vermont,CFAPCCA2,2021,1917705.74,296,300
8523,Vermont,CFAPCCCCA,2021,30440.59,2,2
8524,Vermont,CRP PAYMENT - ANNUAL RENTAL,2021,282277.9,204,215
8525,Vermont,DAIRY MARGIN COVERAGE,2021,26756001.27,484,493
8526,Vermont,DAIRY MARGIN COVERAGE PROGRAM,2021,51137.25,3,3
8527,Vermont,DMC PRGM-SUPPLEMENTAL,2021,64194.14,7,8
8528,Vermont,ECP COST SHARE FY 2018,2021,28854.0,3,3
8529,Vermont,ECPCOF,2021,8661.0,1,1
8530,Vermont,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),2021,159103.0,5,5
8531,Vermont,NAP REGULAR WEB-BASED,2021,11625.0,2,2
8532,Vermont,NON-INSURED ASSISTANCE PROGRAM,2021,13831.0,6,6
8533,Vermont,PANDEMIC ASST-TIMBER HARVESTERS/HAULERS,2021,1899580.48,51,51
8534,Vermont,PRICE LOSS COVERAGE PROGRAM,2021,35893.0,84,90
8535,Vermont,QUALITY LOSS ADJUSTMENT PROGRAM,2021,3573.19,1,1
8536,Vermont,SEAFOOD TRADE RELIEF PROGRAM,2021,4660.96,1,1
8537,Vermont,TMP/MFP 2019 NON SPECIALTY CROPS,2021,172.5,1,1
8538,Vermont,WECP17OF,2021,984.0,1,1
8539,Vermont,WHIP PLUS 3 ASSISTANCE,2021,1978130.03,87,83
8540,Virginia,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,2021,38276.0,9,9
8541,Virginia,AGRICULTURAL RISK COVERAGE PROG - COUNTY,2021,4514569.89,1822,1908
8542,Virginia,CCC ORGANIC COST SHARE - CROPS,2021,24641.03,47,48
8543,Virginia,CCC ORGANIC COST SHARE - LIVESTOCK,2021,33615.99,10,10
8544,Virginia,CCC ORGANIC COST SHARE - WILD CROPS,2021,337.5,1,1
8545,Virginia,CCC ORGANIC COST SHARE FEES - HANDLING,2021,7708.97,11,11
8546,Virginia,CFAP3 - LTU,2021,17431916.67,8934,9321
8547,Virginia,CFAP3 - TUP,2021,25651180.73,3144,3363
8548,Virginia,CFAPCARES,2021,7826.49,9,9
8549,Virginia,CFAPCARES2,2021,2767893.34,168,175
8550,Virginia,CFAPCARES2.1,2021,8635446.75,233,242
8551,Virginia,CFAPCCA2,2021,13206656.959999999,567,576
8552,Virginia,CFAPCCCCA,2021,18242.85,10,10
8553,Virginia,CRP - CHESAPEAKE BAY INCENTIVE,2021,91544.0,49,50
8554,Virginia,CRP COST-SHARE WEB-BASED - COF,2021,91890.01,12,12
8555,Virginia,CRP FOREST MANAGEMENT INCENTIVE,2021,1181.0,4,4
8556,Virginia,CRP PAYMENT - ANNUAL RENTAL,2021,2088209.55,2275,2382
8557,Virginia,CRP TRANSITION INCENTIVES PRGM,2021,2803.0,2,3
