state,fiscal_year,accounting_program_description,amount
Utah,2011,DCP PROGRAM - DIRECT PAYMENTS,4948606.35
Utah,2011,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),74540.0
Utah,2011,"EMERGENCY ASSISTANCE LIVESTOCK, HONEYBEE, FISH",2428.79
Utah,2011,"INCOME LOSS - MILK, PART 2",55503.74
Utah,2011,LIVESTOCK FORAGE DISASTER  PROGRAM,43086.34
Utah,2011,LIVESTOCK FORAGE DISASTER PROGRAM,1779396.4100000001
Utah,2011,LIVESTOCK INDEMNITY PAYMENTS,123347.0
Utah,2011,LIVESTOCK INDEMNITY PROGRAM,434404.0
Utah,2011,LOAN DEFICIENCY,18422.62
Utah,2011,MILK INCOME LOSS CONTRACT II,2865.14
Utah,2011,SUPL REVENUE ASSISTANCE RECOVERY ACT,344473.0
Utah,2011,SUPPLEMENTAL REVENUE ASSISTANCE PROGRAM,201698.0
Utah,2012,AVERAGE CROP REVENUE ELECTION-ACRE,17485.0
Utah,2012,AVERAGE CROP REVENUE ELECTION-DIRECT,177535.0
Utah,2012,DCP - DIRECT,4913765.97
Utah,2012,LIVESTOCK FORAGE DISASTER PROGRAM,42819.0
Utah,2012,LIVESTOCK INDEMNITY PROGRAM,102476.0
Utah,2012,SUPL REVENUE ASSISTANCE - RECOVERY ACT,3062.0
Utah,2012,SUPPLEMENTAL REVENUE ASSISTANCE PROGRAM,3482.0
Utah,2013,DCP - DIRECT,32410.86
Utah,2013,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),46818.0
Utah,2013,"INCOME LOSS - MILK, PART 2",2095893.7000000007
Utah,2014,AVERAGE CROP REVENUE ELECTION-DIRECT,6129.0
Utah,2014,DCP - DIRECT,4953756.48
Utah,2014,"INCOME LOSS - MILK, PART 2",109334.87
Utah,2014,INDEMNITY PAYMENT - DAIRY,71729.65
Utah,2014,LIVESTOCK FORAGE PROGRAM,36371040.0
Utah,2014,LIVESTOCK INDEMNITY PROGRAM,175200.0
Utah,2015,DCP - DIRECT,3325.0
Utah,2015,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),645917.0
Utah,2015,LIVESTOCK FORAGE PROGRAM,29049555.790000003
Utah,2015,LIVESTOCK INDEMNITY PROGRAM,48357.0
Utah,2015,MARGIN PROTECTION PROGRAM - DAIRY,397.0
Utah,2016,AGRICULTURAL RISK COVERAGE PROG - COUNTY,2956798.0
Utah,2016,AVERAGE CROP REVENUE ELECTION-DIRECT,848.0
Utah,2016,DCP - DIRECT,12978.0
Utah,2016,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),184341.0
Utah,2016,LIVESTOCK FORAGE PROGRAM,7538740.92
Utah,2016,LIVESTOCK INDEMNITY PROGRAM,153964.0
Utah,2016,MARGIN PROTECTION PROGRAM - DAIRY,28861.0
Utah,2016,PRICE LOSS COVERAGE PROGRAM,115.0
Utah,2017,AGRICULTURAL RISK COVERAGE PROG - COUNTY,3671968.0
Utah,2017,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),274441.0
Utah,2017,LIVESTOCK FORAGE PROGRAM,2591430.1799999997
Utah,2017,LIVESTOCK INDEMNITY PROGRAM,316011.0
Utah,2017,PRICE LOSS COVERAGE PROGRAM,4010986.61
Utah,2018,AGRICULTURAL RISK COVERAGE PROG - COUNTY,28221.0
Utah,2018,AGRICULTURAL RISK COVERAGE PROG - COUNTY,3478103.0
Utah,2018,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),453869.0
Utah,2018,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),75244.0
Utah,2018,LIVESTOCK FORAGE PROGRAM,8983397.31
Utah,2018,LIVESTOCK FORAGE PROGRAM,13062.0
Utah,2018,LIVESTOCK INDEMNITY PROGRAM,44731.0
Utah,2018,LIVESTOCK INDEMNITY PROGRAM,5711.0
Utah,2018,MARGIN PROTECTION PROGRAM - DAIRY,2391383.0
Utah,2018,PRICE LOSS COVERAGE PROGRAM,42013.0
Utah,2018,PRICE LOSS COVERAGE PROGRAM,10389305.57
Utah,2019,AGRICULTURAL RISK COVERAGE PROG - COUNTY,237012.0
Utah,2019,DAIRY MARGIN COVERAGE PROGRAM,2447287.4000000013
Utah,2019,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),1015058.0
Utah,2019,LIVESTOCK FORAGE PROGRAM,12548454.79
Utah,2019,LIVESTOCK INDEMNITY PROGRAM,350256.0
Utah,2019,MARGIN PROTECTION PROGRAM - DAIRY,113425.0
Utah,2019,PRICE LOSS COVERAGE PROGRAM,6935341.2
Utah,2020,AGRICULTURAL RISK COVERAGE PROG - COUNTY,47029.0
Utah,2020,DAIRY MARGIN COVERAGE,2043018.8800000027
Utah,2020,DAIRY MARGIN COVERAGE PROGRAM,264027.49
Utah,2020,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),731803.0
Utah,2020,LIVESTOCK FORAGE PROGRAM,5323788.0
Utah,2020,LIVESTOCK INDEMNITY PROGRAM,447950.0
Utah,2020,PRICE LOSS COVERAGE PROGRAM,3391330.2100000004
Utah,2021,AGRICULTURAL RISK COVERAGE PROG - COUNTY,32432.0
Utah,2021,DAIRY MARGIN COVERAGE,7417619.479999999
Utah,2021,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),911251.0
Utah,2021,LIVESTOCK FORAGE PROGRAM,42373621.0
Utah,2021,MARGIN PROTECTION PROGRAM - DAIRY,1028.21
Utah,2021,PRICE LOSS COVERAGE PROGRAM,7901889.0
Utah,2022,AGRICULTURAL RISK COVERAGE PROG - COUNTY,22.0
Utah,2022,DAIRY MARGIN COVERAGE,3528443.5599999987
Utah,2022,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),1036477.0
Utah,2022,LIVESTOCK FORAGE PROGRAM,3958120.0
Utah,2022,PRICE LOSS COVERAGE PROGRAM,3633649.0
Vermont,2005,EWE LAMB REPLACEMENT OR RETENTION,15624.0
Vermont,2005,INCOME LOSS - MILK,32532.78
Vermont,2005,INCOME LOSS TRANSITION - MILK,249.53
Vermont,2005,LIVESTOCK ASSISTANCE PROGRAM,25613.0
Vermont,2006,EWE LAMB REPLACEMENT OR RETENTION,216.0
Vermont,2006,INCOME LOSS - MILK,64.51
Vermont,2006,"INCOME LOSS - MILK, PART 2",8145569.579999998
Vermont,2006,LIVESTOCK ASSISTANCE PROGRAM,79414.18000000001
Vermont,2007,"INCOME LOSS - MILK, PART 2",3170799.5599999973
Vermont,2008,DIRECT AND COUNTER CYCLICAL PROG,74238.0
Vermont,2008,LOAN DEFICIENCY,7863.6900000000005
Vermont,2008,MILK INCOME LOSS CONTRACT II,80.88
Vermont,2009,DIRECT AND COUNTER CYCLICAL PROG,1804828.0
Vermont,2009,LOAN DEFICIENCY,10759.56
Vermont,2009,MILK INCOME LOSS CONTRACT II,16617817.919999994
Vermont,2010,ACRE DIRECT PAYMENTS,207563.90000000002
Vermont,2010,DCP PROGRAM - DIRECT PAYMENTS,1524229.94
Vermont,2010,DIRECT AND COUNTER CYCLICAL PROG,9468.0
Vermont,2010,LIVESTOCK INDEMNITY PROGRAM,3450.0
Vermont,2010,LOAN DEFICIENCY,3235.68
Vermont,2010,MILK INCOME LOSS CONTRACT II,3371189.5399999954
Vermont,2010,SUPL REVENUE ASSISTANCE RECOVERY ACT,966701.0
Vermont,2010,SUPPLEMENTAL REVENUE ASSISTANCE PROGRAM,195500.0
Vermont,2011,ACRE DIRECT PAYMENTS,192389.0
Vermont,2011,ACRE PAYMENTS,782319.0
Vermont,2011,AVERAGE CROP REVENUE ELECTION-ACRE,3948.0
Vermont,2011,AVERAGE CROP REVENUE ELECTION-DIRECT,1381.0
Vermont,2011,DCP - DIRECT,39545.0
Vermont,2011,DCP PROGRAM - DIRECT PAYMENTS,1422756.14
Vermont,2011,"INCOME LOSS - MILK, PART 2",1613.45
Vermont,2011,LIVESTOCK INDEMNITY PROGRAM,23906.0
Vermont,2011,LOAN DEFICIENCY,226.2
Vermont,2011,SUPL REVENUE ASSISTANCE - RECOVERY ACT,847153.0
Vermont,2011,SUPL REVENUE ASSISTANCE RECOVERY ACT,2951233.0
Vermont,2011,SUPPLEMENTAL REVENUE ASSISTANCE PROGRAM,2342790.0
Vermont,2012,AVERAGE CROP REVENUE ELECTION-DIRECT,195274.0
Vermont,2012,DCP - DIRECT,1385039.0
Vermont,2012,LIVESTOCK INDEMNITY PROGRAM,7980.0
Vermont,2012,SUPPLEMENTAL REVENUE ASSISTANCE PROGRAM,218525.0
Vermont,2013,DCP - DIRECT,23575.0
Vermont,2013,"INCOME LOSS - MILK, PART 2",5267485.76
Vermont,2013,SUPPLEMENTAL REVENUE ASSISTANCE PROGRAM,887482.0
Vermont,2014,AVERAGE CROP REVENUE ELECTION-ACRE,10962.0
Vermont,2014,AVERAGE CROP REVENUE ELECTION-DIRECT,25042.0
Vermont,2014,DCP - DIRECT,1522205.0
Vermont,2014,"INCOME LOSS - MILK, PART 2",1614.4000000000003
Vermont,2014,LIVESTOCK INDEMNITY PROGRAM,10735.0
Vermont,2014,SUPPLEMENTAL REVENUE ASSISTANCE PROGRAM,685542.0
Vermont,2015,AVERAGE CROP REVENUE ELECTION-ACRE,183997.0
Vermont,2015,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),18612.0
Vermont,2015,LIVESTOCK INDEMNITY PROGRAM,8772.0
Vermont,2016,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,2491.0
Vermont,2016,AGRICULTURAL RISK COVERAGE PROG - COUNTY,2783920.32
Vermont,2016,DCP - DIRECT,3147.0
Vermont,2016,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),1324.0
Vermont,2016,MARGIN PROTECTION PROGRAM - DAIRY,27540.0
Vermont,2017,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,15045.0
Vermont,2017,AGRICULTURAL RISK COVERAGE PROG - COUNTY,3626619.0
Vermont,2017,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),911.0
Vermont,2017,LIVESTOCK INDEMNITY PROGRAM,34029.0
Vermont,2017,PRICE LOSS COVERAGE PROGRAM,9518.0
Vermont,2018,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,10497.0
Vermont,2018,AGRICULTURAL RISK COVERAGE PROG - COUNTY,7659.0
Vermont,2018,AGRICULTURAL RISK COVERAGE PROG - COUNTY,859586.78
Vermont,2018,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),113026.0
Vermont,2018,MARGIN PROTECTION PROGRAM - DAIRY,6546367.0
Vermont,2018,PRICE LOSS COVERAGE PROGRAM,52156.0
Vermont,2019,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,1395.0
Vermont,2019,AGRICULTURAL RISK COVERAGE PROG - COUNTY,1230254.0
Vermont,2019,DAIRY MARGIN COVERAGE PROGRAM,6168207.110000009
Vermont,2019,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),110281.0
Vermont,2019,MARGIN PROTECTION  - DAIRY,57064.0
Vermont,2019,MARGIN PROTECTION PROGRAM - DAIRY,511053.0
Vermont,2019,PRICE LOSS COVERAGE PROGRAM,48661.0
Vermont,2020,AGRICULTURAL RISK COVERAGE PROG - COUNTY,19118.0
Vermont,2020,DAIRY MARGIN COVERAGE,1647722.2200000018
Vermont,2020,DAIRY MARGIN COVERAGE PROGRAM,432699.62
Vermont,2020,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),169981.0
Vermont,2020,LIVESTOCK INDEMNITY PROGRAM,6756.0
Vermont,2020,MARGIN PROTECTION PROGRAM - DAIRY,459.0
Vermont,2020,PRICE LOSS COVERAGE PROGRAM,18604.0
Vermont,2021,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,840.0
Vermont,2021,AGRICULTURAL RISK COVERAGE PROG - COUNTY,3206.0
Vermont,2021,DAIRY MARGIN COVERAGE,18136211.449999966
Vermont,2021,DAIRY MARGIN COVERAGE PROGRAM,51137.25000000001
Vermont,2021,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),159103.0
Vermont,2021,PRICE LOSS COVERAGE PROGRAM,1018525.0
Vermont,2022,AGRICULTURAL RISK COVERAGE PROG - COUNTY,676.0
Vermont,2022,DAIRY MARGIN COVERAGE,8640502.669999996
Vermont,2022,DMC PRGM-SUPPLEMENTAL,64194.14
Vermont,2022,PRICE LOSS COVERAGE PROGRAM,10109.0
Virginia,2005,EWE LAMB REPLACEMENT OR RETENTION,133839.0
Virginia,2006,EWE LAMB REPLACEMENT OR RETENTION,2052.0
Virginia,2006,"INCOME LOSS - MILK, PART 2",5161711.180000003
Virginia,2007,"INCOME LOSS - MILK, PART 2",2160678.9599999986
Virginia,2008,05 - 07 LIVESTOCK INDEMNITY PROGRAM,56838.0
Virginia,2008,DIRECT AND COUNTER CYCLICAL PROG,8401895.0
Virginia,2008,"INCOME LOSS - MILK, PART 2",14520.320000000002
Virginia,2008,LOAN DEFICIENCY,40358.26999999998
Virginia,2008,MILK INCOME LOSS CONTRACT II,977.12
Virginia,2008,TREE ASSISTANCE PROGRAM - TIMBER,4157.0
Virginia,2009,DIRECT AND COUNTER CYCLICAL PROG,26024942.11
Virginia,2009,LOAN DEFICIENCY,3127068.8700000015
Virginia,2009,MILK INCOME LOSS CONTRACT II,11264711.35
Virginia,2010,ACRE DIRECT PAYMENTS,292954.55
Virginia,2010,DCP PROGRAM - COUNTER CYCLICAL PAYMENTS,1203168.0
Virginia,2010,DCP PROGRAM - DIRECT PAYMENTS,24395154.429999996
Virginia,2010,DIRECT AND COUNTER CYCLICAL PROG,5414557.82
Virginia,2010,"EMERGENCY ASSISTANCE LIVESTOCK, HONEYBEE, FISH",21640.0
Virginia,2010,LIVESTOCK FORAGE DISASTER  PROGRAM,1072807.15
Virginia,2010,LIVESTOCK INDEMNITY PAYMENTS,530777.5800000001
Virginia,2010,LIVESTOCK INDEMNITY PROGRAM,290843.10000000003
Virginia,2010,LOAN DEFICIENCY,139175.36
Virginia,2010,MILK INCOME LOSS CONTRACT II,2442976.530000001
Virginia,2010,SUPL REVENUE ASSISTANCE RECOVERY ACT,3370711.0
Virginia,2010,SUPPLEMENTAL REVENUE ASSISTANCE PROGRAM,3107467.0
Virginia,2011,ACRE DIRECT PAYMENTS,254930.0
Virginia,2011,ACRE PAYMENTS,507902.0
Virginia,2011,AVERAGE CROP REVENUE ELECTION-ACRE,8231.0
Virginia,2011,AVERAGE CROP REVENUE ELECTION-DIRECT,24932.0
Virginia,2011,COUNTER CYCLICAL PAYMENT - UPLAND COTTON,2031.0
Virginia,2011,DCP - COUNTER CYCLICAL,409763.0
Virginia,2011,DCP - DIRECT,2740399.12
Virginia,2011,DCP PROGRAM - COUNTER CYCLICAL PAYMENTS,2308189.27
Virginia,2011,DCP PROGRAM - DIRECT PAYMENTS,18753851.03
Virginia,2011,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),24946.0
Virginia,2011,"EMERGENCY ASSISTANCE LIVESTOCK, HONEYBEE, FISH",3132.0
Virginia,2011,"INCOME LOSS - MILK, PART 2",716.03
Virginia,2011,LIVESTOCK FORAGE DISASTER  PROGRAM,227828.63000000003
Virginia,2011,LIVESTOCK FORAGE DISASTER PROGRAM,315603.0
Virginia,2011,LIVESTOCK INDEMNITY PAYMENTS,299948.0
Virginia,2011,LIVESTOCK INDEMNITY PROGRAM,390011.0
Virginia,2011,LOAN DEFICIENCY,4601.17
Virginia,2011,MILK INCOME LOSS CONTRACT II,6884.55
Virginia,2011,SUPL REVENUE ASSISTANCE - RECOVERY ACT,30822.0
Virginia,2011,SUPL REVENUE ASSISTANCE RECOVERY ACT,657418.0
Virginia,2011,SUPPLEMENTAL REVENUE ASSISTANCE PROGRAM,1206694.69
Virginia,2011,TREE ASSISTANCE PROGRAM,34686.0
Virginia,2012,AVERAGE CROP REVENUE ELECTION-ACRE,285720.0
Virginia,2012,AVERAGE CROP REVENUE ELECTION-DIRECT,252825.0
Virginia,2012,DCP - COUNTER CYCLICAL,477419.66000000003
Virginia,2012,DCP - DIRECT,18982644.57
Virginia,2012,LIVESTOCK FORAGE DISASTER PROGRAM,1515.0
Virginia,2012,LIVESTOCK INDEMNITY PROGRAM,89741.0
Virginia,2012,SUPPLEMENTAL REVENUE ASSISTANCE PROGRAM,559564.0
Virginia,2013,AVERAGE CROP REVENUE ELECTION-DIRECT,2461.0
Virginia,2013,DCP - DIRECT,81702.0
Virginia,2013,"INCOME LOSS - MILK, PART 2",3343400.8400000026
Virginia,2013,LIVESTOCK INDEMNITY PROGRAM,1.0
Virginia,2013,SUPPLEMENTAL REVENUE ASSISTANCE PROGRAM,5399438.0
Virginia,2014,AVERAGE CROP REVENUE ELECTION-DIRECT,109953.0
Virginia,2014,DCP - DIRECT,19788180.94
Virginia,2014,"INCOME LOSS - MILK, PART 2",24009.030000000002
Virginia,2014,LIVESTOCK INDEMNITY PROGRAM,443240.0
Virginia,2014,SUPPLEMENTAL REVENUE ASSISTANCE PROGRAM,26942.0
Virginia,2015,COTTON TRANSITION ASSISTANCE PROGRAM,2594960.0
Virginia,2015,DCP - DIRECT,925.0
Virginia,2015,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),176067.0
Virginia,2015,"INCOME LOSS - MILK, PART 2",4472.35
Virginia,2015,LIVESTOCK INDEMNITY PROGRAM,1964953.0
Virginia,2015,MARGIN PROTECTION PROGRAM - DAIRY,16412.0
Virginia,2015,SUPPLEMENTAL REVENUE ASSISTANCE PROGRAM,45905.0
Virginia,2015,TREE ASSISTANCE PROGRAM,200712.0
Virginia,2016,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,130880.0
Virginia,2016,AGRICULTURAL RISK COVERAGE PROG - COUNTY,11347562.0
Virginia,2016,COTTON TRANSITION ASSISTANCE PROGRAM,7687.0
Virginia,2016,DCP - DIRECT,4774.0
Virginia,2016,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),43365.0
Virginia,2016,LIVESTOCK INDEMNITY PROGRAM,385100.0
Virginia,2016,MARGIN PROTECTION PROGRAM - DAIRY,142427.0
Virginia,2016,PRICE LOSS COVERAGE PROGRAM,10398616.39
Virginia,2016,TREE ASSISTANCE PROGRAM,52812.0
Virginia,2017,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,71514.0
Virginia,2017,AGRICULTURAL RISK COVERAGE PROG - COUNTY,17068499.48
Virginia,2017,COTTON TRANSITION ASSISTANCE PROGRAM,1313.0
Virginia,2017,DCP - COUNTER CYCLICAL,23510.0
Virginia,2017,DCP - DIRECT,12382.0
Virginia,2017,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),71461.0
Virginia,2017,LIVESTOCK INDEMNITY PROGRAM,103706.25
Virginia,2017,MARGIN PROTECTION PROGRAM - DAIRY,921.0
Virginia,2017,PRICE LOSS COVERAGE PROGRAM,19420211.69
Virginia,2017,TREE ASSISTANCE PROGRAM,67983.0
Virginia,2018,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,9554.0
Virginia,2018,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,114387.0
Virginia,2018,AGRICULTURAL RISK COVERAGE PROG - COUNTY,107766.0
Virginia,2018,AGRICULTURAL RISK COVERAGE PROG - COUNTY,25216068.22
Virginia,2018,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),156812.0
Virginia,2018,LIVESTOCK INDEMNITY PROGRAM,38370.0
Virginia,2018,LIVESTOCK INDEMNITY PROGRAM,4342.0
Virginia,2018,MARGIN PROTECTION PROGRAM - DAIRY,4660439.0
Virginia,2018,PRICE LOSS COVERAGE PROGRAM,160248.0
Virginia,2018,PRICE LOSS COVERAGE PROGRAM,24161166.080000002
Virginia,2018,TREE ASSISTANCE PROGRAM,58292.0
Virginia,2019,AGRICULTURAL RISK COVERAGE -COUNTY PILOT,100328.0
Virginia,2019,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,125409.0
Virginia,2019,AGRICULTURAL RISK COVERAGE PROG - COUNTY,10035510.24
Virginia,2019,DAIRY MARGIN COVERAGE PROGRAM,4136647.889999999
Virginia,2019,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),271773.0
Virginia,2019,LIVESTOCK FORAGE DISASTER PROGRAM,2976.0
Virginia,2019,LIVESTOCK INDEMNITY PROGRAM,42789.0
Virginia,2019,MARGIN PROTECTION  - DAIRY,13274.0
Virginia,2019,MARGIN PROTECTION PROGRAM - DAIRY,170703.6
Virginia,2019,PRICE LOSS COVERAGE PROGRAM,14566581.66
Virginia,2019,TREE ASSISTANCE PROGRAM,158588.17
Virginia,2020,AGRICULTURAL RISK COVERAGE -COUNTY PILOT,165494.0
Virginia,2020,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,10208.0
Virginia,2020,AGRICULTURAL RISK COVERAGE PROG - COUNTY,3145431.59
Virginia,2020,DAIRY MARGIN COVERAGE,3112176.480000002
Virginia,2020,DAIRY MARGIN COVERAGE PROGRAM,196667.90000000002
Virginia,2020,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),14614.0
Virginia,2020,LIVESTOCK INDEMNITY PROGRAM,36531.0
Virginia,2020,MARGIN PROTECTION PROGRAM - DAIRY,2504.0
Virginia,2020,PRICE LOSS COVERAGE PROGRAM,15770849.900000002
Virginia,2020,TREE ASSISTANCE PROGRAM,47873.78
Virginia,2021,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,38378.0
Virginia,2021,AGRICULTURAL RISK COVERAGE PROG - COUNTY,7201859.89
Virginia,2021,DAIRY MARGIN COVERAGE,11796152.229999999
Virginia,2021,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),225061.0
Virginia,2021,LIVESTOCK INDEMNITY PROGRAM,40357.0
Virginia,2021,PRICE LOSS COVERAGE PROGRAM,27970124.28
Virginia,2021,TREE ASSISTANCE PROGRAM,50847.23
Virginia,2022,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,5232.0
Virginia,2022,AGRICULTURAL RISK COVERAGE PROG - COUNTY,4440643.890000001
Virginia,2022,DAIRY MARGIN COVERAGE,5634920.2399999965
Virginia,2022,DMC PRGM-SUPPLEMENTAL,217866.94999999998
Virginia,2022,LIVESTOCK INDEMNITY PROGRAM,3622.0
Virginia,2022,PRICE LOSS COVERAGE PROGRAM,19057722.0
Washington,2005,EWE LAMB REPLACEMENT OR RETENTION,79974.0
Washington,2005,LIVESTOCK ASSISTANCE PROGRAM,81170.0
Washington,2006,"INCOME LOSS - MILK, PART 2",7538968.319999996
Washington,2006,LIVESTOCK ASSISTANCE PROGRAM,1220572.15
Washington,2007,"INCOME LOSS - MILK, PART 2",2356210.7299999995
Washington,2008,05 - 07 LIVESTOCK INDEMNITY PROGRAM,290907.0
Washington,2008,DIRECT AND COUNTER CYCLICAL PROG,8457891.0
Washington,2008,EMERGENCY LIVESTOCK FEED ASSISTANCE,48.0
Washington,2008,"INCOME LOSS - MILK, PART 2",28323.46999999999
Washington,2008,LOAN DEFICIENCY,8555.349999999999
Washington,2008,MILK INCOME LOSS CONTRACT II,1361.6
Washington,2009,05 - 07 LIVESTOCK INDEMNITY PROGRAM,79951.0
Washington,2009,DIRECT AND COUNTER CYCLICAL PROG,62083779.0
Washington,2009,LIVESTOCK INDEMNITY PROGRAM,19320.0
Washington,2009,LOAN DEFICIENCY,57633.43000000001
Washington,2009,MILK INCOME LOSS CONTRACT II,14616778.170000002
Washington,2010,ACRE DIRECT PAYMENTS,27950342.309999987
Washington,2010,DCP PROGRAM - DIRECT PAYMENTS,45119060.150000006
Washington,2010,DIRECT AND COUNTER CYCLICAL PROG,74992.58
Washington,2010,"EMERGENCY ASSISTANCE LIVESTOCK, HONEYBEE, FISH",651401.0
Washington,2010,LIVESTOCK COMPENSATION PROGRAM AUTHORIZE,4906.16
Washington,2010,LIVESTOCK FORAGE DISASTER  PROGRAM,434155.84
Washington,2010,LIVESTOCK INDEMNITY PAYMENTS,12423.0
Washington,2010,LIVESTOCK INDEMNITY PROGRAM,148075.7
Washington,2010,LOAN DEFICIENCY,100996.44
Washington,2010,MILK INCOME LOSS CONTRACT II,3544258.280000001
Washington,2010,SUPL REVENUE ASSISTANCE RECOVERY ACT,7023736.0
Washington,2010,SUPPLEMENTAL REVENUE ASSISTANCE PROGRAM,40510384.0
Washington,2011,ACRE DIRECT PAYMENTS,20445014.98
Washington,2011,ACRE PAYMENTS,77773250.0
Washington,2011,AVERAGE CROP REVENUE ELECTION-ACRE,791644.65
Washington,2011,AVERAGE CROP REVENUE ELECTION-DIRECT,5257286.08
Washington,2011,DCP - DIRECT,5947762.0
Washington,2011,DCP PROGRAM - DIRECT PAYMENTS,29769926.75
Washington,2011,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),239508.0
Washington,2011,"EMERGENCY ASSISTANCE LIVESTOCK, HONEYBEE, FISH",4252.0
Washington,2011,"INCOME LOSS - MILK, PART 2",10267.86
Washington,2011,LIVESTOCK FORAGE DISASTER PROGRAM,38169.0
Washington,2011,LIVESTOCK INDEMNITY PAYMENTS,573.0
Washington,2011,LIVESTOCK INDEMNITY PROGRAM,30175.0
Washington,2011,LOAN DEFICIENCY,2232.67
Washington,2011,MILK INCOME LOSS CONTRACT II,50879.659999999996
Washington,2011,SUPL REVENUE ASSISTANCE - RECOVERY ACT,415615.0
Washington,2011,SUPL REVENUE ASSISTANCE RECOVERY ACT,2396292.0
Washington,2011,SUPPLEMENTAL REVENUE ASSISTANCE PROGRAM,44680461.97
Washington,2011,TREE ASSISTANCE PROGRAM,235520.0
Washington,2012,AVERAGE CROP REVENUE ELECTION-ACRE,1907280.0
Washington,2012,AVERAGE CROP REVENUE ELECTION-DIRECT,20254416.0
Washington,2012,DCP - DIRECT,29322646.0
Washington,2012,LIVESTOCK INDEMNITY PROGRAM,7392.0
Washington,2012,SUPL REVENUE ASSISTANCE - RECOVERY ACT,24535.0
Washington,2012,SUPPLEMENTAL REVENUE ASSISTANCE PROGRAM,1448396.0
Washington,2012,TREE ASSISTANCE PROGRAM,68336.0
Washington,2013,AVERAGE CROP REVENUE ELECTION-ACRE,48127.18
Washington,2013,AVERAGE CROP REVENUE ELECTION-DIRECT,240369.47
Washington,2013,DCP - DIRECT,577552.99
Washington,2013,"INCOME LOSS - MILK, PART 2",4928591.950000001
Washington,2013,SUPPLEMENTAL REVENUE ASSISTANCE PROGRAM,5359961.76
Washington,2013,TREE ASSISTANCE PROGRAM,131672.0
Washington,2014,AVERAGE CROP REVENUE ELECTION-ACRE,281409.0
Washington,2014,AVERAGE CROP REVENUE ELECTION-DIRECT,1066936.0
Washington,2014,DCP - DIRECT,59125450.400000006
Washington,2014,"INCOME LOSS - MILK, PART 2",237776.71000000002
Washington,2014,LIVESTOCK FORAGE PROGRAM,167710.0
Washington,2014,LIVESTOCK INDEMNITY PROGRAM,24432.0
Washington,2014,SUPPLEMENTAL REVENUE ASSISTANCE PROGRAM,132268.44
Washington,2014,TREE ASSISTANCE PROGRAM,126907.0
Washington,2015,AVERAGE CROP REVENUE ELECTION-ACRE,4647.0
Washington,2015,AVERAGE CROP REVENUE ELECTION-DIRECT,46199.0
Washington,2015,DCP - DIRECT,74705.0
Washington,2015,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),962866.0
Washington,2015,"INCOME LOSS - MILK, PART 2",54682.85
Washington,2015,LIVESTOCK FORAGE PROGRAM,1794520.0
Washington,2015,LIVESTOCK INDEMNITY PROGRAM,541515.0
Washington,2015,MARGIN PROTECTION PROGRAM - DAIRY,2826.0
Washington,2015,TREE ASSISTANCE PROGRAM,19364.0
Washington,2016,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,4000550.0
Washington,2016,AGRICULTURAL RISK COVERAGE PROG - COUNTY,87972596.25999999
Washington,2016,AVERAGE CROP REVENUE ELECTION-ACRE,14094.0
