state,fiscal_year,accounting_program_code,accounting_program_description,amount,category
Texas,2019,4040,EMERGENCY CONSERVATION PROGRAM,884811,Ad Hoc
Texas,2019,4042,EMERGENCY CONSERVATION PROGRAM FY17,1150493,Ad Hoc
Texas,2019,4050,EMERGENCY CONSERVATION PROGRAM STAFFORD,420409,Ad Hoc
Texas,2019,4056,ECP COST SHARE FY 2018,4598990,Ad Hoc
Texas,2019,6150,CCC ORGANIC COST SHARE - CROPS,34455.11,Ad Hoc
Texas,2019,6150,CCC ORGANIC COST SHARE - LIVESTOCK,2085,Ad Hoc
Texas,2019,6150,CCC ORGANIC COST SHARE - WILD CROPS,750,Ad Hoc
Texas,2019,6152,CCC ORGANIC COST SHARE FEES - HANDLING,33497.51,Ad Hoc
Texas,2019,6152,ORGANIC COST SHARE FEES- ST ORG PGM FEES,1500,Ad Hoc
Texas,2019,7900,INDEMNITY PAYMENT - DAIRY,88383.92,Ad Hoc
Texas,2019,8025,MARGIN PROTECTION PROGRAM - DAIRY,264483,DMC
Texas,2019,8030,MARGIN PROTECTION  - DAIRY,6649,DMC
Texas,2019,8053,DAIRY MARGIN COVERAGE PROGRAM,5877930.05,DMC
Texas,2020,2775,NON-INSURED ASSISTANCE PROGRAM,5346729,NAP
Texas,2020,2832,LIVESTOCK INDEMNITY PROGRAM,830849,LIP
Texas,2020,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),3203304,ELAP
Texas,2020,2834,TREE ASSISTANCE PROGRAM,60045,TAP
Texas,2020,2835,LIVESTOCK FORAGE PROGRAM,66805929.24,LFP
Texas,2020,2837,PRICE LOSS COVERAGE PROGRAM,357809922.9,PLC
Texas,2020,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,90365493.35,ARC-CO
Texas,2020,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,215219,ARC-Ind
Texas,2020,2862,AGRICULTURAL RISK COVERAGE -COUNTY PILOT,871701,ARC-CO
Texas,2020,2864,WILDFIRES AND HURRICANES INDEMNITY PROG,6537,Ad Hoc
Texas,2020,2867,MARKET FACILITATION PROGRAM - CROPS,1588459.88,MFP
Texas,2020,2868,MARKET FACILITATION PROGRAM - DAHG,627254.1,MFP
Texas,2020,2872,TREE ASSISTANCE PROGRAM,16209.58,TAP
Texas,2020,2875,DIS/WH2 2019 WFHURRINDEMP,1070069.55,Ad Hoc
Texas,2020,2877,TMP/MFP 2019 NON SPECIALTY CROPS,802903728.1,MFP
Texas,2020,2878,TMP/MFP 2019 SPECIALITY CROPS,8275056.21,MFP
Texas,2020,2879,TMP/MFP 2019 LIVESTOCK,11790916.68,MFP
Texas,2020,2880,TMP/MFP 2019 NON-SPECIALITY CROPS-A,2261271.11,MFP
Texas,2020,2888,WHIP PLUS 3 ASSISTANCE,74757973.34,Ad Hoc
Texas,2020,2920,NAP REGULAR WEB-BASED,1414055.24,NAP
Texas,2020,3070,GRASSLANDS RESERVE PROGRAM,1087267,Ad Hoc
Texas,2020,4040,EMERGENCY CONSERVATION PROGRAM,220434,Ad Hoc
Texas,2020,4042,EMERGENCY CONSERVATION PROGRAM FY17,1005308,Ad Hoc
Texas,2020,4056,ECP COST SHARE FY 2018,1777584,Ad Hoc
Texas,2020,4058,ECP/HMC COST SHARE FY19,922842,Ad Hoc
Texas,2020,4920,CFAPCARES,275442399.3,CFAP
Texas,2020,4925,CFAPCCCCA,358279726.1,CFAP
Texas,2020,4926,CFAPCCA2,42419624.04,CFAP
Texas,2020,6150,CCC ORGANIC COST SHARE - CROPS,30145.99,Ad Hoc
Texas,2020,6150,CCC ORGANIC COST SHARE - LIVESTOCK,500,Ad Hoc
Texas,2020,6150,CCC ORGANIC COST SHARE - WILD CROPS,500,Ad Hoc
Texas,2020,6152,CCC ORGANIC COST SHARE FEES - HANDLING,17414.16,Ad Hoc
Texas,2020,7900,INDEMNITY PAYMENT - DAIRY,193712.73,Ad Hoc
Texas,2020,8053,DAIRY MARGIN COVERAGE,4894340.44,DMC
Texas,2020,8053,DAIRY MARGIN COVERAGE PROGRAM,675809.5,DMC
Texas,2021,2571,LIVESTOCK FORAGE DISASTER PROGRAM,9048,LFP
Texas,2021,2775,NON-INSURED ASSISTANCE PROGRAM,17318347.21,NAP
Texas,2021,2832,LIVESTOCK INDEMNITY PROGRAM,3714206,LIP
Texas,2021,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),25960516.05,ELAP
Texas,2021,2834,TREE ASSISTANCE PROGRAM,12758,TAP
Texas,2021,2835,LIVESTOCK FORAGE PROGRAM,83596413.43,LFP
Texas,2021,2837,PRICE LOSS COVERAGE PROGRAM,660334686.5,PLC
Texas,2021,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,6119292.45,ARC-CO
Texas,2021,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,4813006.5,ARC-Ind
Texas,2021,2867,MARKET FACILITATION PROGRAM - CROPS,227505.01,MFP
Texas,2021,2872,TREE ASSISTANCE PROGRAM,435891.01,TAP
Texas,2021,2875,DIS/WH2 2019 WFHURRINDEMP,380837.45,Ad Hoc
Texas,2021,2877,TMP/MFP 2019 NON SPECIALTY CROPS,2419081.02,MFP
Texas,2021,2878,TMP/MFP 2019 SPECIALITY CROPS,78183.01,MFP
Texas,2021,2879,TMP/MFP 2019 LIVESTOCK,188276.02,MFP
Texas,2021,2880,TMP/MFP 2019 NON-SPECIALITY CROPS-A,66862.21,MFP
Texas,2021,2888,WHIP PLUS 3 ASSISTANCE,278521651.7,Ad Hoc
Texas,2021,2907,SEAFOOD TRADE RELIEF PROGRAM,322998.68,Ad Hoc
Texas,2021,2908,QUALITY LOSS ADJUSTMENT PROGRAM,35104389.78,Ad Hoc
Texas,2021,2920,NAP REGULAR WEB-BASED,2010622,NAP
Texas,2021,3070,GRASSLANDS RESERVE PROGRAM,950819,Ad Hoc
Texas,2021,4042,EMERGENCY CONSERVATION PROGRAM FY17,284883,Ad Hoc
Texas,2021,4056,ECP COST SHARE FY 2018,146868,Ad Hoc
Texas,2021,4058,ECP/HMC COST SHARE FY19,447669,Ad Hoc
Texas,2021,4060,ECPCOF,38797,Ad Hoc
Texas,2021,4064,WECPCSCOF,122322.99,Ad Hoc
Texas,2021,4920,CFAPCARES,10079358.56,CFAP
Texas,2021,4923,CFAP3 - LTU,126090564.6,CFAP
Texas,2021,4924,CFAP3 - TUP,278264962.4,CFAP
Texas,2021,4925,CFAPCCCCA,13617331.69,CFAP
Texas,2021,4926,CFAPCCA2,688002680.1,CFAP
Texas,2021,6150,CCC ORGANIC COST SHARE - CROPS,27871.95,Ad Hoc
Texas,2021,6150,CCC ORGANIC COST SHARE - LIVESTOCK,500,Ad Hoc
Texas,2021,6150,CCC ORGANIC COST SHARE - WILD CROPS,500,Ad Hoc
Texas,2021,6152,CCC ORGANIC COST SHARE FEES - HANDLING,15266.75,Ad Hoc
Texas,2021,6152,ORGANIC COST SHARE FEES- ST ORG PGM FEES,500,Ad Hoc
Texas,2021,7902,DIPP WEB-BASED,156791.23,Dairy Indemnity
Texas,2021,8053,DAIRY MARGIN COVERAGE,17873581.41,DMC
Texas,2021,8053,DAIRY MARGIN COVERAGE PROGRAM,25485.46,DMC
Texas,2021,8286,PANDEMIC ASST-TIMBER HARVESTERS/HAULERS,92000,Ad Hoc
Texas,2022,2571,LIVESTOCK FORAGE DISASTER PROGRAM,465,LFP
Texas,2022,2775,NON-INSURED ASSISTANCE PROGRAM,3832929,NAP
Texas,2022,2832,LIVESTOCK INDEMNITY PROGRAM,1143698,LIP
Texas,2022,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),3286594,ELAP
Texas,2022,2835,LIVESTOCK FORAGE PROGRAM,17047346.97,LFP
Texas,2022,2837,PRICE LOSS COVERAGE PROGRAM,318231856.6,PLC
Texas,2022,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,2839062.06,ARC-CO
Texas,2022,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,1073625,ARC-Ind
Texas,2022,2862,AGRICULTURAL RISK COVERAGE -COUNTY PILOT,226,ARC-CO
Texas,2022,2872,TREE ASSISTANCE PROGRAM,33538.74,TAP
Texas,2022,2875,DIS/WH2 2019 WFHURRINDEMP,96094.41,Ad Hoc
Texas,2022,2888,WHIP PLUS 3 ASSISTANCE,9165974.55,Ad Hoc
Texas,2022,2908,QUALITY LOSS ADJUSTMENT PROGRAM,325663.8,Ad Hoc
Texas,2022,2920,NAP REGULAR WEB-BASED,359670,NAP
Texas,2022,3070,GRASSLANDS RESERVE PROGRAM,27640,Ad Hoc
Texas,2022,4040,EMERGENCY CONSERVATION PROGRAM,3664.97,Ad Hoc
Texas,2022,4056,ECP COST SHARE FY 2018,91704,Ad Hoc
Texas,2022,4060,ECPCOF,34485,Ad Hoc
Texas,2022,4920,CFAPCARES,2148908.84,CFAP
Texas,2022,4922,CFAPCARES2.1,10057475.61,CFAP
Texas,2022,4923,CFAP3 - LTU,211799.65,CFAP
Texas,2022,4924,CFAP3 - TUP,1129317.83,CFAP
Texas,2022,4925,CFAPCCCCA,284955.04,CFAP
Texas,2022,4926,CFAPCCA2,3057230.89,CFAP
Texas,2022,6150,CCC ORGANIC COST SHARE - CROPS,19254.78,Ad Hoc
Texas,2022,6150,CCC ORGANIC COST SHARE - LIVESTOCK,1000,Ad Hoc
Texas,2022,6152,CCC ORGANIC COST SHARE FEES - HANDLING,9500,Ad Hoc
Texas,2022,8053,DAIRY MARGIN COVERAGE,8632298.96,DMC
Texas,2022,8055,DMC PRGM-SUPPLEMENTAL,31587.64,DMC
Texas,2022,8286,PANDEMIC ASST-TIMBER HARVESTERS/HAULERS,4813738.62,Ad Hoc
Utah,2018,2775,NON-INSURED ASSISTANCE PROGRAM,646748,NAP
Utah,2018,2775,NON-INSURED ASSISTANCE PROGRAM,238210,NAP
Utah,2018,2832,LIVESTOCK INDEMNITY PROGRAM,44731,LIP
Utah,2018,2832,LIVESTOCK INDEMNITY PROGRAM,5711,LIP
Utah,2018,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),453869,ELAP
Utah,2018,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),75244,ELAP
Utah,2018,2835,LIVESTOCK FORAGE PROGRAM,8983397.31,LFP
Utah,2018,2835,LIVESTOCK FORAGE PROGRAM,13062,LFP
Utah,2018,2837,PRICE LOSS COVERAGE PROGRAM,42013,PLC
Utah,2018,2837,PRICE LOSS COVERAGE PROGRAM,10389305.57,PLC
Utah,2018,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,28221,ARC-CO
Utah,2018,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,3478103,ARC-CO
Utah,2018,2867,MARKET FACILITATION PROGRAM - CROPS,51673,MFP
Utah,2018,2868,MARKET FACILITATION PROGRAM - DAHG,149974,MFP
Utah,2018,3070,GRASSLANDS RESERVE PROGRAM,238522,Ad Hoc
Utah,2018,3070,GRASSLANDS RESERVE PROGRAM,55766,Ad Hoc
Utah,2018,4040,EMERGENCY CONSERVATION PROGRAM,73582,Ad Hoc
Utah,2018,4042,EMERGENCY CONSERVATION PROGRAM FY17,11085,Ad Hoc
Utah,2018,4042,EMERGENCY CONSERVATION PROGRAM FY17,4894,Ad Hoc
Utah,2018,6140,AMA ORGANIC COST SHARE - CROPS,10092.42,Ad Hoc
Utah,2018,6140,AMA ORGANIC COST SHARE - CROPS,268,Ad Hoc
Utah,2018,6140,AMA ORGANIC COST SHARE - LIVESTOCK,1651.42,Ad Hoc
Utah,2018,6150,CCC ORGANIC COST SHARE - CROPS,500,Ad Hoc
Utah,2018,6150,CCC ORGANIC COST SHARE - CROPS,2734,Ad Hoc
Utah,2018,6150,CCC ORGANIC COST SHARE - LIVESTOCK,750,Ad Hoc
Utah,2018,6152,CCC ORGANIC COST SHARE FEES - HANDLING,3000,Ad Hoc
Utah,2018,8025,MARGIN PROTECTION PROGRAM - DAIRY,2391383,DMC
Utah,2019,2775,NON-INSURED ASSISTANCE PROGRAM,3988774,NAP
Utah,2019,2832,LIVESTOCK INDEMNITY PROGRAM,350256,LIP
Utah,2019,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),1015058,ELAP
Utah,2019,2835,LIVESTOCK FORAGE PROGRAM,12548454.79,LFP
Utah,2019,2837,PRICE LOSS COVERAGE PROGRAM,6935341.2,PLC
Utah,2019,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,237012,ARC-CO
Utah,2019,2867,MARKET FACILITATION PROGRAM - CROPS,592384,MFP
Utah,2019,2868,MARKET FACILITATION PROGRAM - DAHG,1891411.51,MFP
Utah,2019,2870,MARKET FACILITATION PROG-SPECIALTY CROPS,47402,MFP
Utah,2019,2877,TMP/MFP 2019 NON SPECIALTY CROPS,3986986.83,MFP
Utah,2019,2878,TMP/MFP 2019 SPECIALITY CROPS,99961,MFP
Utah,2019,2879,TMP/MFP 2019 LIVESTOCK,1581623.66,MFP
Utah,2019,2880,TMP/MFP 2019 NON-SPECIALITY CROPS-A,537808.95,MFP
Utah,2019,3070,GRASSLANDS RESERVE PROGRAM,319350,Ad Hoc
Utah,2019,4040,EMERGENCY CONSERVATION PROGRAM,62922,Ad Hoc
Utah,2019,6140,AMA ORGANIC COST SHARE - CROPS,4197.21,Ad Hoc
Utah,2019,6140,AMA ORGANIC COST SHARE - LIVESTOCK,1387.5,Ad Hoc
Utah,2019,6150,CCC ORGANIC COST SHARE - CROPS,12808.89,Ad Hoc
Utah,2019,6150,CCC ORGANIC COST SHARE - LIVESTOCK,1388,Ad Hoc
Utah,2019,6152,CCC ORGANIC COST SHARE FEES - HANDLING,6000,Ad Hoc
Utah,2019,8025,MARGIN PROTECTION PROGRAM - DAIRY,113425,DMC
Utah,2019,8053,DAIRY MARGIN COVERAGE PROGRAM,2447287.4,DMC
Utah,2020,2775,NON-INSURED ASSISTANCE PROGRAM,338199,NAP
Utah,2020,2832,LIVESTOCK INDEMNITY PROGRAM,447950,LIP
Utah,2020,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),731803,ELAP
Utah,2020,2835,LIVESTOCK FORAGE PROGRAM,5323788,LFP
Utah,2020,2837,PRICE LOSS COVERAGE PROGRAM,3391330.21,PLC
Utah,2020,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,47029,ARC-CO
Utah,2020,2877,TMP/MFP 2019 NON SPECIALTY CROPS,1890640.87,MFP
Utah,2020,2878,TMP/MFP 2019 SPECIALITY CROPS,132604.46,MFP
Utah,2020,2879,TMP/MFP 2019 LIVESTOCK,1990441.01,MFP
Utah,2020,2880,TMP/MFP 2019 NON-SPECIALITY CROPS-A,805696.7,MFP
Utah,2020,2888,WHIP PLUS 3 ASSISTANCE,1048111,Ad Hoc
Utah,2020,2920,NAP REGULAR WEB-BASED,28433,NAP
Utah,2020,3070,GRASSLANDS RESERVE PROGRAM,399481.5,Ad Hoc
Utah,2020,4058,ECP/HMC COST SHARE FY19,85171,Ad Hoc
Utah,2020,4920,CFAPCARES,29613431.59,CFAP
Utah,2020,4925,CFAPCCCCA,38082424.21,CFAP
Utah,2020,4926,CFAPCCA2,3466978.98,CFAP
Utah,2020,6150,CCC ORGANIC COST SHARE - CROPS,6099.2,Ad Hoc
Utah,2020,6152,CCC ORGANIC COST SHARE FEES - HANDLING,6667.12,Ad Hoc
Utah,2020,8053,DAIRY MARGIN COVERAGE,2043018.88,DMC
Utah,2020,8053,DAIRY MARGIN COVERAGE PROGRAM,264027.49,DMC
Utah,2021,2775,NON-INSURED ASSISTANCE PROGRAM,4519131.35,NAP
Utah,2021,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),911251,ELAP
Utah,2021,2835,LIVESTOCK FORAGE PROGRAM,42373621,LFP
Utah,2021,2837,PRICE LOSS COVERAGE PROGRAM,7901889,PLC
Utah,2021,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,32432,ARC-CO
Utah,2021,2877,TMP/MFP 2019 NON SPECIALTY CROPS,4003.12,MFP
Utah,2021,2880,TMP/MFP 2019 NON-SPECIALITY CROPS-A,1243.82,MFP
Utah,2021,2888,WHIP PLUS 3 ASSISTANCE,2508788.84,Ad Hoc
Utah,2021,2907,SEAFOOD TRADE RELIEF PROGRAM,327396.74,Ad Hoc
Utah,2021,2920,NAP REGULAR WEB-BASED,398418.55,NAP
Utah,2021,3070,GRASSLANDS RESERVE PROGRAM,450818,Ad Hoc
Utah,2021,4058,ECP/HMC COST SHARE FY19,107411,Ad Hoc
Utah,2021,4060,ECPCOF,258051,Ad Hoc
Utah,2021,4062,WECP17OF,291075,Ad Hoc
Utah,2021,4920,CFAPCARES,719235.94,CFAP
Utah,2021,4923,CFAP3 - LTU,10968264.28,CFAP
Utah,2021,4924,CFAP3 - TUP,10796785.6,CFAP
Utah,2021,4925,CFAPCCCCA,579929.4,CFAP
Utah,2021,4926,CFAPCCA2,66648698.72,CFAP
Utah,2021,6150,CCC ORGANIC COST SHARE - CROPS,8303.47,Ad Hoc
Utah,2021,6150,CCC ORGANIC COST SHARE - LIVESTOCK,1595.83,Ad Hoc
Utah,2021,6152,CCC ORGANIC COST SHARE FEES - HANDLING,4005.27,Ad Hoc
Utah,2021,8025,MARGIN PROTECTION PROGRAM - DAIRY,1028.21,DMC
Utah,2021,8053,DAIRY MARGIN COVERAGE,7417619.48,DMC
Utah,2021,8286,PANDEMIC ASST-TIMBER HARVESTERS/HAULERS,2000,Ad Hoc
Utah,2022,2775,NON-INSURED ASSISTANCE PROGRAM,525338,NAP
Utah,2022,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),1036477,ELAP
Utah,2022,2835,LIVESTOCK FORAGE PROGRAM,3958120,LFP
Utah,2022,2837,PRICE LOSS COVERAGE PROGRAM,3633649,PLC
Utah,2022,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,22,ARC-CO
Utah,2022,2888,WHIP PLUS 3 ASSISTANCE,42784.5,Ad Hoc
Utah,2022,2920,NAP REGULAR WEB-BASED,409469,NAP
Utah,2022,3070,GRASSLANDS RESERVE PROGRAM,29547,Ad Hoc
Utah,2022,4058,ECP/HMC COST SHARE FY19,58662,Ad Hoc
Utah,2022,4062,WECP17OF,79069,Ad Hoc
Utah,2022,4920,CFAPCARES,78863.54,CFAP
Utah,2022,4922,CFAPCARES2.1,748249.37,CFAP
Utah,2022,4924,CFAP3 - TUP,53114.21,CFAP
Utah,2022,4926,CFAPCCA2,438795.08,CFAP
Utah,2022,6150,CCC ORGANIC COST SHARE - CROPS,2505.71,Ad Hoc
Utah,2022,6150,CCC ORGANIC COST SHARE - LIVESTOCK,500,Ad Hoc
Utah,2022,6150,CCC ORGANIC COST SHARE - WILD CROPS,287.5,Ad Hoc
Utah,2022,6152,CCC ORGANIC COST SHARE FEES - HANDLING,4000,Ad Hoc
Utah,2022,8053,DAIRY MARGIN COVERAGE,3528443.56,DMC
Utah,2022,8286,PANDEMIC ASST-TIMBER HARVESTERS/HAULERS,21916.42,Ad Hoc
Vermont,2018,2775,NON-INSURED ASSISTANCE PROGRAM,160676,NAP
Vermont,2018,2775,NON-INSURED ASSISTANCE PROGRAM,59300,NAP
Vermont,2018,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),113026,ELAP
Vermont,2018,2837,PRICE LOSS COVERAGE PROGRAM,52156,PLC
Vermont,2018,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,7659,ARC-CO
Vermont,2018,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,859586.78,ARC-CO
Vermont,2018,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,10497,ARC-Ind
Vermont,2018,2868,MARKET FACILITATION PROGRAM - DAHG,466909,MFP
Vermont,2018,3070,GRASSLANDS RESERVE PROGRAM,728,Ad Hoc
Vermont,2018,4042,EMERGENCY CONSERVATION PROGRAM FY17,5616,Ad Hoc
Vermont,2018,4056,ECP COST SHARE FY 2018,177152,Ad Hoc
Vermont,2018,6140,AMA ORGANIC COST SHARE - CROPS,669,Ad Hoc
Vermont,2018,6150,CCC ORGANIC COST SHARE - CROPS,305,Ad Hoc
Vermont,2018,6150,CCC ORGANIC COST SHARE - LIVESTOCK,548,Ad Hoc
Vermont,2018,6152,CCC ORGANIC COST SHARE FEES - HANDLING,579,Ad Hoc
Vermont,2018,6152,CCC ORGANIC COST SHARE FEES - HANDLING,188,Ad Hoc
Vermont,2018,8025,MARGIN PROTECTION PROGRAM - DAIRY,6546367,DMC
Vermont,2019,2775,NON-INSURED ASSISTANCE PROGRAM,32016,NAP
Vermont,2019,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),110281,ELAP
Vermont,2019,2837,PRICE LOSS COVERAGE PROGRAM,48661,PLC
Vermont,2019,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,1230254,ARC-CO
Vermont,2019,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,1395,ARC-Ind
Vermont,2019,2867,MARKET FACILITATION PROGRAM - CROPS,455353,MFP
Vermont,2019,2868,MARKET FACILITATION PROGRAM - DAHG,2435855.76,MFP
Vermont,2019,2877,TMP/MFP 2019 NON SPECIALTY CROPS,295424.25,MFP
Vermont,2019,2879,TMP/MFP 2019 LIVESTOCK,799766.98,MFP
Vermont,2019,2880,TMP/MFP 2019 NON-SPECIALITY CROPS-A,1834.66,MFP
Vermont,2019,3070,GRASSLANDS RESERVE PROGRAM,728,Ad Hoc
Vermont,2019,4040,EMERGENCY CONSERVATION PROGRAM,5250,Ad Hoc
Vermont,2019,4056,ECP COST SHARE FY 2018,402452.7,Ad Hoc
Vermont,2019,6150,CCC ORGANIC COST SHARE - CROPS,5737.24,Ad Hoc
Vermont,2019,6150,CCC ORGANIC COST SHARE - LIVESTOCK,3315,Ad Hoc
Vermont,2019,6152,CCC ORGANIC COST SHARE FEES - HANDLING,3260.49,Ad Hoc
Vermont,2019,8025,MARGIN PROTECTION PROGRAM - DAIRY,511053,DMC
Vermont,2019,8030,MARGIN PROTECTION  - DAIRY,57064,DMC
Vermont,2019,8053,DAIRY MARGIN COVERAGE PROGRAM,6168207.11,DMC
Vermont,2020,2832,LIVESTOCK INDEMNITY PROGRAM,6756,LIP
Vermont,2020,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),169981,ELAP
Vermont,2020,2837,PRICE LOSS COVERAGE PROGRAM,18604,PLC
Vermont,2020,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,19118,ARC-CO
Vermont,2020,2877,TMP/MFP 2019 NON SPECIALTY CROPS,1045141.23,MFP
Vermont,2020,2879,TMP/MFP 2019 LIVESTOCK,3899179.45,MFP
Vermont,2020,2880,TMP/MFP 2019 NON-SPECIALITY CROPS-A,2202.05,MFP
Vermont,2020,2920,NAP REGULAR WEB-BASED,6859,NAP
Vermont,2020,3070,GRASSLANDS RESERVE PROGRAM,151,Ad Hoc
Vermont,2020,4058,ECP/HMC COST SHARE FY19,58806,Ad Hoc
Vermont,2020,4920,CFAPCARES,31285465.79,CFAP
Vermont,2020,4925,CFAPCCCCA,10732699.35,CFAP
Vermont,2020,6150,CCC ORGANIC COST SHARE - CROPS,4059.96,Ad Hoc
Vermont,2020,6150,CCC ORGANIC COST SHARE - LIVESTOCK,2285.21,Ad Hoc
Vermont,2020,6150,CCC ORGANIC COST SHARE - WILD CROPS,1452.75,Ad Hoc
Vermont,2020,6152,CCC ORGANIC COST SHARE FEES - HANDLING,2330.63,Ad Hoc
Vermont,2020,8025,MARGIN PROTECTION PROGRAM - DAIRY,459,DMC
Vermont,2020,8053,DAIRY MARGIN COVERAGE,1647722.22,DMC
Vermont,2020,8053,DAIRY MARGIN COVERAGE PROGRAM,432699.62,DMC
Vermont,2021,2775,NON-INSURED ASSISTANCE PROGRAM,6901,NAP
Vermont,2021,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),159103,ELAP
Vermont,2021,2837,PRICE LOSS COVERAGE PROGRAM,1018525,PLC
Vermont,2021,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,3206,ARC-CO
Vermont,2021,2840,AGRICULTURAL RISK COVERAGE - INDIVIDUAL,840,ARC-Ind
Vermont,2021,2877,TMP/MFP 2019 NON SPECIALTY CROPS,172.5,MFP
Vermont,2021,2888,WHIP PLUS 3 ASSISTANCE,2051734.96,Ad Hoc
Vermont,2021,2907,SEAFOOD TRADE RELIEF PROGRAM,4660.96,Ad Hoc
Vermont,2021,2908,QUALITY LOSS ADJUSTMENT PROGRAM,3573.19,Ad Hoc
Vermont,2021,2920,NAP REGULAR WEB-BASED,185,NAP
Vermont,2021,4056,ECP COST SHARE FY 2018,28854,Ad Hoc
Vermont,2021,4062,WECP17OF,984,Ad Hoc
Vermont,2021,4920,CFAPCARES,2522672.56,CFAP
Vermont,2021,4923,CFAP3 - LTU,298936.27,CFAP
Vermont,2021,4924,CFAP3 - TUP,1699820.08,CFAP
Vermont,2021,4925,CFAPCCCCA,204768.91,CFAP
Vermont,2021,4926,CFAPCCA2,33139037.94,CFAP
Vermont,2021,6150,CCC ORGANIC COST SHARE - CROPS,9614.88,Ad Hoc
Vermont,2021,6150,CCC ORGANIC COST SHARE - LIVESTOCK,4186.43,Ad Hoc
Vermont,2021,6150,CCC ORGANIC COST SHARE - WILD CROPS,1956.88,Ad Hoc
Vermont,2021,6152,CCC ORGANIC COST SHARE FEES - HANDLING,5961.37,Ad Hoc
Vermont,2021,8053,DAIRY MARGIN COVERAGE,18136211.45,DMC
Vermont,2021,8053,DAIRY MARGIN COVERAGE PROGRAM,51137.25,DMC
Vermont,2021,8286,PANDEMIC ASST-TIMBER HARVESTERS/HAULERS,42000,Ad Hoc
Vermont,2022,2775,NON-INSURED ASSISTANCE PROGRAM,6930,NAP
Vermont,2022,2837,PRICE LOSS COVERAGE PROGRAM,10109,PLC
Vermont,2022,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,676,ARC-CO
Vermont,2022,2888,WHIP PLUS 3 ASSISTANCE,204226.12,Ad Hoc
Vermont,2022,2920,NAP REGULAR WEB-BASED,11440,NAP
Vermont,2022,4060,ECPCOF,8661,Ad Hoc
Vermont,2022,4924,CFAP3 - TUP,39.6,CFAP
Vermont,2022,4926,CFAPCCA2,68252.71,CFAP
Vermont,2022,6150,CCC ORGANIC COST SHARE - CROPS,3244.7,Ad Hoc
Vermont,2022,6152,CCC ORGANIC COST SHARE FEES - HANDLING,1794.69,Ad Hoc
Vermont,2022,8053,DAIRY MARGIN COVERAGE,8640502.67,DMC
Vermont,2022,8055,DMC PRGM-SUPPLEMENTAL,64194.14,DMC
Vermont,2022,8286,PANDEMIC ASST-TIMBER HARVESTERS/HAULERS,1857580.48,Ad Hoc
Virginia,2018,2441,COTTON GINNING COST SHARE PROGRAM,1559144,Ad Hoc
Virginia,2018,2775,NON-INSURED ASSISTANCE PROGRAM,588304,NAP
Virginia,2018,2775,NON-INSURED ASSISTANCE PROGRAM,112106,NAP
Virginia,2018,2832,LIVESTOCK INDEMNITY PROGRAM,38370,LIP
Virginia,2018,2832,LIVESTOCK INDEMNITY PROGRAM,4342,LIP
Virginia,2018,2833,EMERG ASSIST LIVESTOCK BEES FISH (ELAP),156812,ELAP
Virginia,2018,2834,TREE ASSISTANCE PROGRAM,58292,TAP
Virginia,2018,2837,PRICE LOSS COVERAGE PROGRAM,160248,PLC
Virginia,2018,2837,PRICE LOSS COVERAGE PROGRAM,24161166.08,PLC
Virginia,2018,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,107766,ARC-CO
Virginia,2018,2838,AGRICULTURAL RISK COVERAGE PROG - COUNTY,25216068.22,ARC-CO
