STATE,COUNTY,PROGRAM,PRACTICE NAME,FISCAL YEAR,PRACTICE INSTANCE COUNT,DOLLARS OBLIGATED,INDEX()
Virginia,Total,EQIP IRA,Total,2023,835,"$3,974,590 ","2,546"
Virginia,Total,EQIP IRA,Total,Total,606,"$2,678,736 ","2,547"
Virginia,Total,EQIP IRA,Total,Total,835,"$3,974,590 ","2,548"
Virginia,Total,EQIP IRA,Trails and Walkways (575),2023,4,"$38,082 ","2,549"
Virginia,Total,EQIP IRA,Trails and Walkways (575),Total,4,"$38,082 ","2,550"
Virginia,Total,EQIP IRA,Tree/Shrub Establishment (612),2023,16,"$82,852 ","2,551"
Virginia,Total,EQIP IRA,Tree/Shrub Establishment (612),Total,16,"$82,852 ","2,552"
Virginia,Total,EQIP IRA,Tree/Shrub Site Preparation (490),2023,17,"$8,609 ","2,553"
Virginia,Total,EQIP IRA,Tree/Shrub Site Preparation (490),Total,17,"$8,609 ","2,554"
Virginia,Total,EQIP IRA,Underground Outlet (620),2023,,,"2,555"
Virginia,Total,EQIP IRA,Underground Outlet (620),Total,,,"2,556"
Virginia,Total,EQIP IRA,Upland Wildlife Habitat Management (645),2023,,,"2,557"
Virginia,Total,EQIP IRA,Upland Wildlife Habitat Management (645),Total,,,"2,558"
Virginia,Total,EQIP IRA,Water Well (642),2023,13,"$164,447 ","2,559"
Virginia,Total,EQIP IRA,Water Well (642),Total,13,"$164,447 ","2,560"
Virginia,Total,EQIP IRA,Watering Facility (614),2023,29,"$184,123 ","2,561"
Virginia,Total,EQIP IRA,Watering Facility (614),Total,29,"$184,123 ","2,562"
Virginia,Total,EQIP IRA,Wildlife Habitat Planting (420),2023,7,"$13,637 ","2,563"
Virginia,Total,EQIP IRA,Wildlife Habitat Planting (420),Total,7,"$13,637 ","2,564"
Washington,Total,EQIP IRA,Brush Management (314),2023,13,"$14,035 ","2,565"
Washington,Total,EQIP IRA,Brush Management (314),Total,13,"$14,035 ","2,566"
Washington,Total,EQIP IRA,Conservation Crop Rotation (328),2023,,,"2,567"
Washington,Total,EQIP IRA,Conservation Crop Rotation (328),Total,,,"2,568"
Washington,Total,EQIP IRA,Cover Crop (340),2023,,,"2,569"
Washington,Total,EQIP IRA,Cover Crop (340),Total,,,"2,570"
Washington,Total,EQIP IRA,Energy Efficient Agricultural Operation (374),2023,5,"$87,308 ","2,571"
Washington,Total,EQIP IRA,Energy Efficient Agricultural Operation (374),Total,5,"$87,308 ","2,572"
Washington,Total,EQIP IRA,Energy Efficient Building Envelope (672),2023,,,"2,573"
Washington,Total,EQIP IRA,Energy Efficient Building Envelope (672),Total,,,"2,574"
Washington,Total,EQIP IRA,Energy Efficient Lighting System (670),2023,,,"2,575"
Washington,Total,EQIP IRA,Energy Efficient Lighting System (670),Total,,,"2,576"
Washington,Total,EQIP IRA,Fence (382),2023,13,"$97,896 ","2,577"
Washington,Total,EQIP IRA,Fence (382),Total,13,"$97,896 ","2,578"
Washington,Total,EQIP IRA,Field Border (386),2023,,,"2,579"
Washington,Total,EQIP IRA,Field Border (386),Total,,,"2,580"
Washington,Total,EQIP IRA,Forest Stand Improvement (666),2023,96,"$1,217,632 ","2,581"
Washington,Total,EQIP IRA,Forest Stand Improvement (666),Total,96,"$1,217,632 ","2,582"
Washington,Total,EQIP IRA,Heavy Use Area Protection (561),2023,5,"$21,594 ","2,583"
Washington,Total,EQIP IRA,Heavy Use Area Protection (561),Total,5,"$21,594 ","2,584"
Washington,Total,EQIP IRA,Herbaceous Weed Treatment (315),2023,11,"$85,886 ","2,585"
Washington,Total,EQIP IRA,Herbaceous Weed Treatment (315),Total,11,"$85,886 ","2,586"
Washington,Total,EQIP IRA,Livestock Pipeline (516),2023,,,"2,587"
Washington,Total,EQIP IRA,Livestock Pipeline (516),Total,,,"2,588"
Washington,Total,EQIP IRA,Nutrient Management (590),2023,16,"$205,798 ","2,589"
Washington,Total,EQIP IRA,Nutrient Management (590),Total,16,"$205,798 ","2,590"
Washington,Total,EQIP IRA,Pasture and Hay Planting (512),2023,,,"2,591"
Washington,Total,EQIP IRA,Pasture and Hay Planting (512),Total,,,"2,592"
Washington,Total,EQIP IRA,Pest Management Conservation System (595),2023,4,"$76,368 ","2,593"
Washington,Total,EQIP IRA,Pest Management Conservation System (595),Total,4,"$76,368 ","2,594"
Washington,Total,EQIP IRA,Prescribed Grazing (528),2023,27,"$184,140 ","2,595"
Washington,Total,EQIP IRA,Prescribed Grazing (528),Total,27,"$184,140 ","2,596"
Washington,Total,EQIP IRA,Pumping Plant (533),2023,6,"$59,760 ","2,597"
Washington,Total,EQIP IRA,Pumping Plant (533),Total,6,"$59,760 ","2,598"
Washington,Total,EQIP IRA,Range Planting (550),2023,,,"2,599"
Washington,Total,EQIP IRA,Range Planting (550),Total,,,"2,600"
Washington,Total,EQIP IRA,"Residue and Tillage Management, Reduced Till (345)",2023,18,"$1,153,388 ","2,601"
Washington,Total,EQIP IRA,"Residue and Tillage Management, Reduced Till (345)",Total,18,"$1,153,388 ","2,602"
Washington,Total,EQIP IRA,Riparian Forest Buffer (391),2023,,,"2,603"
Washington,Total,EQIP IRA,Riparian Forest Buffer (391),Total,,,"2,604"
Washington,Total,EQIP IRA,Roofs and Covers (367),2023,,,"2,605"
Washington,Total,EQIP IRA,Roofs and Covers (367),Total,,,"2,606"
Washington,Total,EQIP IRA,Structures for Wildlife (649),2023,6,"$31,204 ","2,607"
Washington,Total,EQIP IRA,Structures for Wildlife (649),Total,6,"$31,204 ","2,608"
Washington,Total,EQIP IRA,Total,2023,414,"$4,175,900 ","2,609"
Washington,Total,EQIP IRA,Total,Total,414,"$4,175,900 ","2,610"
Washington,Total,EQIP IRA,Tree-Shrub Pruning (660),2023,55,"$189,583 ","2,611"
Washington,Total,EQIP IRA,Tree-Shrub Pruning (660),Total,55,"$189,583 ","2,612"
Washington,Total,EQIP IRA,Tree/Shrub Establishment (612),2023,12,"$57,470 ","2,613"
Washington,Total,EQIP IRA,Tree/Shrub Establishment (612),Total,12,"$57,470 ","2,614"
Washington,Total,EQIP IRA,Tree/Shrub Site Preparation (490),2023,17,"$132,199 ","2,615"
Washington,Total,EQIP IRA,Tree/Shrub Site Preparation (490),Total,17,"$132,199 ","2,616"
Washington,Total,EQIP IRA,Upland Wildlife Habitat Management (645),2023,12,"$2,722 ","2,617"
Washington,Total,EQIP IRA,Upland Wildlife Habitat Management (645),Total,12,"$2,722 ","2,618"
Washington,Total,EQIP IRA,Waste Separation Facility (632),2023,,,"2,619"
Washington,Total,EQIP IRA,Waste Separation Facility (632),Total,,,"2,620"
Washington,Total,EQIP IRA,Waste Storage Facility (313),2023,,,"2,621"
Washington,Total,EQIP IRA,Waste Storage Facility (313),Total,,,"2,622"
Washington,Total,EQIP IRA,Waste Transfer (634),2023,,,"2,623"
Washington,Total,EQIP IRA,Waste Transfer (634),Total,,,"2,624"
Washington,Total,EQIP IRA,Watering Facility (614),2023,4,"$11,955 ","2,625"
Washington,Total,EQIP IRA,Watering Facility (614),Total,4,"$11,955 ","2,626"
Washington,Total,EQIP IRA,Wildlife Habitat Planting (420),2023,,,"2,627"
Washington,Total,EQIP IRA,Wildlife Habitat Planting (420),Total,,,"2,628"
Washington,Total,EQIP IRA,Woody Residue Treatment (384),2023,66,"$129,777 ","2,629"
Washington,Total,EQIP IRA,Woody Residue Treatment (384),Total,66,"$129,777 ","2,630"
West Virginia,Total,EQIP IRA,Access Control (472),2023,5,$894 ,"2,631"
West Virginia,Total,EQIP IRA,Access Control (472),Total,5,$894 ,"2,632"
West Virginia,Total,EQIP IRA,Agricultural Energy Assessment (228),2023,6,"$14,382 ","2,633"
West Virginia,Total,EQIP IRA,Agricultural Energy Assessment (228),Total,6,"$14,382 ","2,634"
West Virginia,Total,EQIP IRA,Agricultural Energy Design (120),2023,6,"$25,372 ","2,635"
West Virginia,Total,EQIP IRA,Agricultural Energy Design (120),Total,6,"$25,372 ","2,636"
West Virginia,Total,EQIP IRA,Brush Management (314),2023,40,"$35,781 ","2,637"
West Virginia,Total,EQIP IRA,Brush Management (314),Total,40,"$35,781 ","2,638"
West Virginia,Total,EQIP IRA,Cover Crop (340),2023,49,"$276,237 ","2,639"
West Virginia,Total,EQIP IRA,Cover Crop (340),Total,49,"$276,237 ","2,640"
West Virginia,Total,EQIP IRA,Critical Area Planting (342),2023,,,"2,641"
West Virginia,Total,EQIP IRA,Critical Area Planting (342),Total,,,"2,642"
West Virginia,Total,EQIP IRA,Early Successional Habitat Development-Mgt (647),2023,6,"$8,501 ","2,643"
West Virginia,Total,EQIP IRA,Early Successional Habitat Development-Mgt (647),Total,6,"$8,501 ","2,644"
West Virginia,Total,EQIP IRA,Energy Efficient Agricultural Operation (374),2023,17,"$234,279 ","2,645"
West Virginia,Total,EQIP IRA,Energy Efficient Agricultural Operation (374),Total,17,"$234,279 ","2,646"
West Virginia,Total,EQIP IRA,Energy Efficient Building Envelope (672),2023,,,"2,647"
West Virginia,Total,EQIP IRA,Energy Efficient Building Envelope (672),Total,,,"2,648"
West Virginia,Total,EQIP IRA,Fence (382),2023,37,"$123,407 ","2,649"
West Virginia,Total,EQIP IRA,Fence (382),Total,37,"$123,407 ","2,650"
West Virginia,Total,EQIP IRA,Forage Harvest Management (511),2023,,,"2,651"
West Virginia,Total,EQIP IRA,Forage Harvest Management (511),Total,,,"2,652"
West Virginia,Total,EQIP IRA,Forest Stand Improvement (666),2023,17,"$58,827 ","2,653"
West Virginia,Total,EQIP IRA,Forest Stand Improvement (666),Total,17,"$58,827 ","2,654"
West Virginia,Total,EQIP IRA,Heavy Use Area Protection (561),2023,34,"$26,934 ","2,655"
West Virginia,Total,EQIP IRA,Heavy Use Area Protection (561),Total,34,"$26,934 ","2,656"
West Virginia,Total,EQIP IRA,Herbaceous Weed Treatment (315),2023,,,"2,657"
West Virginia,Total,EQIP IRA,Herbaceous Weed Treatment (315),Total,,,"2,658"
West Virginia,Total,EQIP IRA,Livestock Pipeline (516),2023,34,"$46,579 ","2,659"
West Virginia,Total,EQIP IRA,Livestock Pipeline (516),Total,34,"$46,579 ","2,660"
West Virginia,Total,EQIP IRA,Nutrient Management (590),2023,,,"2,661"
West Virginia,Total,EQIP IRA,Nutrient Management (590),Total,,,"2,662"
West Virginia,Total,EQIP IRA,Pasture and Hay Planting (512),2023,,,"2,663"
West Virginia,Total,EQIP IRA,Pasture and Hay Planting (512),Total,,,"2,664"
West Virginia,Total,EQIP IRA,Pond (378),2023,,,"2,665"
West Virginia,Total,EQIP IRA,Pond (378),Total,,,"2,666"
West Virginia,Total,EQIP IRA,Prescribed Grazing (528),2023,25,"$63,041 ","2,667"
West Virginia,Total,EQIP IRA,Prescribed Grazing (528),Total,25,"$63,041 ","2,668"
West Virginia,Total,EQIP IRA,Pumping Plant (533),2023,4,"$12,969 ","2,669"
West Virginia,Total,EQIP IRA,Pumping Plant (533),Total,4,"$12,969 ","2,670"
West Virginia,Total,EQIP IRA,Spring Development (574),2023,9,"$17,340 ","2,671"
West Virginia,Total,EQIP IRA,Spring Development (574),Total,9,"$17,340 ","2,672"
West Virginia,Total,EQIP IRA,Stream Crossing (578),2023,,,"2,673"
West Virginia,Total,EQIP IRA,Stream Crossing (578),Total,,,"2,674"
West Virginia,Total,EQIP IRA,Structures for Wildlife (649),2023,17,"$20,322 ","2,675"
West Virginia,Total,EQIP IRA,Structures for Wildlife (649),Total,17,"$20,322 ","2,676"
West Virginia,Total,EQIP IRA,Total,2023,457,"$1,191,244 ","2,677"
West Virginia,Total,EQIP IRA,Total,Total,457,"$1,191,244 ","2,678"
West Virginia,Total,EQIP IRA,Tree/Shrub Establishment (612),2023,12,"$14,024 ","2,679"
West Virginia,Total,EQIP IRA,Tree/Shrub Establishment (612),Total,12,"$14,024 ","2,680"
West Virginia,Total,EQIP IRA,Tree/Shrub Site Preparation (490),2023,9,"$1,364 ","2,681"
West Virginia,Total,EQIP IRA,Tree/Shrub Site Preparation (490),Total,9,"$1,364 ","2,682"
West Virginia,Total,EQIP IRA,Upland Wildlife Habitat Management (645),2023,68,"$79,286 ","2,683"
West Virginia,Total,EQIP IRA,Upland Wildlife Habitat Management (645),Total,68,"$79,286 ","2,684"
West Virginia,Total,EQIP IRA,Water Well (642),2023,,,"2,685"
West Virginia,Total,EQIP IRA,Water Well (642),Total,,,"2,686"
West Virginia,Total,EQIP IRA,Watering Facility (614),2023,36,"$54,283 ","2,687"
West Virginia,Total,EQIP IRA,Watering Facility (614),Total,36,"$54,283 ","2,688"
West Virginia,Total,EQIP IRA,Wildlife Habitat Planting (420),2023,11,"$6,968 ","2,689"
West Virginia,Total,EQIP IRA,Wildlife Habitat Planting (420),Total,11,"$6,968 ","2,690"
Wisconsin,Total,EQIP IRA,Access Control (472),2023,,,"2,691"
Wisconsin,Total,EQIP IRA,Access Control (472),Total,,,"2,692"
Wisconsin,Total,EQIP IRA,Access Road (560),2023,,,"2,693"
Wisconsin,Total,EQIP IRA,Access Road (560),Total,,,"2,694"
Wisconsin,Total,EQIP IRA,Brush Management (314),2023,10,"$73,184 ","2,695"
Wisconsin,Total,EQIP IRA,Brush Management (314),Total,10,"$73,184 ","2,696"
Wisconsin,Total,EQIP IRA,Conservation Cover (327),2023,10,"$5,126 ","2,697"
Wisconsin,Total,EQIP IRA,Conservation Cover (327),Total,10,"$5,126 ","2,698"
Wisconsin,Total,EQIP IRA,Conservation Crop Rotation (328),2023,,,"2,699"
Wisconsin,Total,EQIP IRA,Conservation Crop Rotation (328),Total,,,"2,700"
Wisconsin,Total,EQIP IRA,Cover Crop (340),2023,64,"$536,440 ","2,701"
Wisconsin,Total,EQIP IRA,Cover Crop (340),Total,64,"$536,440 ","2,702"
Wisconsin,Total,EQIP IRA,Critical Area Planting (342),2023,12,"$3,000 ","2,703"
Wisconsin,Total,EQIP IRA,Critical Area Planting (342),Total,12,"$3,000 ","2,704"
Wisconsin,Total,EQIP IRA,Early Successional Habitat Development-Mgt (647),2023,,,"2,705"
Wisconsin,Total,EQIP IRA,Early Successional Habitat Development-Mgt (647),Total,,,"2,706"
Wisconsin,Total,EQIP IRA,Fence (382),2023,17,"$80,481 ","2,707"
Wisconsin,Total,EQIP IRA,Fence (382),Total,17,"$80,481 ","2,708"
Wisconsin,Total,EQIP IRA,Field Border (386),2023,7,"$3,728 ","2,709"
Wisconsin,Total,EQIP IRA,Field Border (386),Total,7,"$3,728 ","2,710"
Wisconsin,Total,EQIP IRA,Filter Strip (393),2023,4,$690 ,"2,711"
Wisconsin,Total,EQIP IRA,Filter Strip (393),Total,4,$690 ,"2,712"
Wisconsin,Total,EQIP IRA,Forest Stand Improvement (666),2023,,,"2,714"
Wisconsin,Total,EQIP IRA,Forest Stand Improvement (666),2023,6,"$52,198 ","2,713"
Wisconsin,Total,EQIP IRA,Forest Stand Improvement (666),Total,,,"2,716"
Wisconsin,Total,EQIP IRA,Forest Stand Improvement (666),Total,6,"$52,198 ","2,715"
Wisconsin,Total,EQIP IRA,Grassed Waterway (412),2023,22,"$56,945 ","2,717"
Wisconsin,Total,EQIP IRA,Grassed Waterway (412),Total,22,"$56,945 ","2,718"
Wisconsin,Total,EQIP IRA,Heavy Use Area Protection (561),2023,4,"$293,943 ","2,719"
Wisconsin,Total,EQIP IRA,Heavy Use Area Protection (561),Total,4,"$293,943 ","2,720"
Wisconsin,Total,EQIP IRA,Livestock Pipeline (516),2023,8,"$57,357 ","2,721"
Wisconsin,Total,EQIP IRA,Livestock Pipeline (516),Total,8,"$57,357 ","2,722"
Wisconsin,Total,EQIP IRA,Mulching (484),2023,25,"$71,937 ","2,723"
Wisconsin,Total,EQIP IRA,Mulching (484),Total,25,"$71,937 ","2,724"
Wisconsin,Total,EQIP IRA,Nutrient Management (590),2023,12,"$492,487 ","2,725"
Wisconsin,Total,EQIP IRA,Nutrient Management (590),Total,12,"$492,487 ","2,726"
Wisconsin,Total,EQIP IRA,Obstruction Removal (500),2023,,,"2,727"
Wisconsin,Total,EQIP IRA,Obstruction Removal (500),Total,,,"2,728"
Wisconsin,Total,EQIP IRA,Pasture and Hay Planting (512),2023,8,"$30,000 ","2,729"
Wisconsin,Total,EQIP IRA,Pasture and Hay Planting (512),Total,8,"$30,000 ","2,730"
Wisconsin,Total,EQIP IRA,Pond Sealing or Lining - Concrete (522),2023,,,"2,731"
Wisconsin,Total,EQIP IRA,Pond Sealing or Lining - Concrete (522),Total,,,"2,732"
Wisconsin,Total,EQIP IRA,Prescribed Grazing (528),2023,24,"$45,183 ","2,733"
Wisconsin,Total,EQIP IRA,Prescribed Grazing (528),Total,24,"$45,183 ","2,734"
Wisconsin,Total,EQIP IRA,Pumping Plant (533),2023,,,"2,735"
Wisconsin,Total,EQIP IRA,Pumping Plant (533),Total,,,"2,736"
Wisconsin,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",2023,47,"$176,315 ","2,737"
Wisconsin,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",Total,47,"$176,315 ","2,738"
Wisconsin,Total,EQIP IRA,Silvopasture (381),2023,,,"2,739"
Wisconsin,Total,EQIP IRA,Silvopasture (381),Total,,,"2,740"
Wisconsin,Total,EQIP IRA,Spoil Disposal (572),2023,7,"$8,092 ","2,741"
Wisconsin,Total,EQIP IRA,Spoil Disposal (572),Total,7,"$8,092 ","2,742"
Wisconsin,Total,EQIP IRA,Stream Crossing (578),2023,,,"2,743"
Wisconsin,Total,EQIP IRA,Stream Crossing (578),Total,,,"2,744"
Wisconsin,Total,EQIP IRA,Subsurface Drain (606),2023,,,"2,745"
Wisconsin,Total,EQIP IRA,Subsurface Drain (606),Total,,,"2,746"
Wisconsin,Total,EQIP IRA,Total,2023,391,"$2,836,266 ","2,747"
Wisconsin,Total,EQIP IRA,Total,Total,391,"$2,836,266 ","2,748"
Wisconsin,Total,EQIP IRA,Tree/Shrub Establishment (612),2023,27,"$160,800 ","2,749"
Wisconsin,Total,EQIP IRA,Tree/Shrub Establishment (612),Total,27,"$160,800 ","2,750"
Wisconsin,Total,EQIP IRA,Tree/Shrub Site Preparation (490),2023,14,"$9,664 ","2,751"
Wisconsin,Total,EQIP IRA,Tree/Shrub Site Preparation (490),Total,14,"$9,664 ","2,752"
Wisconsin,Total,EQIP IRA,Upland Wildlife Habitat Management (645),2023,14,"$1,178 ","2,753"
Wisconsin,Total,EQIP IRA,Upland Wildlife Habitat Management (645),Total,14,"$1,178 ","2,754"
Wisconsin,Total,EQIP IRA,Waste Storage Facility (313),2023,,,"2,755"
Wisconsin,Total,EQIP IRA,Waste Storage Facility (313),Total,,,"2,756"
Wisconsin,Total,EQIP IRA,Waste Transfer (634),2023,,,"2,757"
Wisconsin,Total,EQIP IRA,Waste Transfer (634),Total,,,"2,758"
Wisconsin,Total,EQIP IRA,Water Well (642),2023,,,"2,759"
Wisconsin,Total,EQIP IRA,Water Well (642),Total,,,"2,760"
Wisconsin,Total,EQIP IRA,Watering Facility (614),2023,8,"$2,726 ","2,761"
Wisconsin,Total,EQIP IRA,Watering Facility (614),Total,8,"$2,726 ","2,762"
Wisconsin,Total,EQIP IRA,Wildlife Habitat Planting (420),2023,22,"$32,198 ","2,763"
Wisconsin,Total,EQIP IRA,Wildlife Habitat Planting (420),Total,22,"$32,198 ","2,764"
Wisconsin,Total,EQIP IRA,Windbreak/Shelterbelt Establishment and Renovation (380),2023,,,"2,765"
Wisconsin,Total,EQIP IRA,Windbreak/Shelterbelt Establishment and Renovation (380),Total,,,"2,766"
Wyoming,Total,EQIP IRA,Aquatic Organism Passage (396),2023,,,"2,767"
Wyoming,Total,EQIP IRA,Aquatic Organism Passage (396),Total,,,"2,768"
Wyoming,Total,EQIP IRA,Channel Bed Stabilization (584),2023,4,"$360,931 ","2,769"
Wyoming,Total,EQIP IRA,Channel Bed Stabilization (584),Total,4,"$360,931 ","2,770"
Wyoming,Total,EQIP IRA,Conservation Cover (327),2023,,,"2,771"
Wyoming,Total,EQIP IRA,Conservation Cover (327),Total,,,"2,772"
Wyoming,Total,EQIP IRA,Conservation Crop Rotation (328),2023,10,"$9,743 ","2,773"
Wyoming,Total,EQIP IRA,Conservation Crop Rotation (328),Total,10,"$9,743 ","2,774"
Wyoming,Total,EQIP IRA,Cover Crop (340),2023,5,"$16,640 ","2,775"
Wyoming,Total,EQIP IRA,Cover Crop (340),Total,5,"$16,640 ","2,776"
Wyoming,Total,EQIP IRA,Critical Area Planting (342),2023,4,$162 ,"2,777"
Wyoming,Total,EQIP IRA,Critical Area Planting (342),Total,4,$162 ,"2,778"
Wyoming,Total,EQIP IRA,"Dam, Diversion (348)",2023,,,"2,779"
Wyoming,Total,EQIP IRA,"Dam, Diversion (348)",Total,,,"2,780"
Wyoming,Total,EQIP IRA,Fence (382),2023,,,"2,782"
Wyoming,Total,EQIP IRA,Fence (382),2023,8,"$31,108 ","2,781"
Wyoming,Total,EQIP IRA,Fence (382),Total,,,"2,784"
Wyoming,Total,EQIP IRA,Fence (382),Total,8,"$31,108 ","2,783"
Wyoming,Total,EQIP IRA,High Tunnel System (325),2023,,,"2,785"
Wyoming,Total,EQIP IRA,High Tunnel System (325),Total,,,"2,786"
Wyoming,Total,EQIP IRA,Irrigation Pipeline (430),2023,14,"$277,407 ","2,787"
Wyoming,Total,EQIP IRA,Irrigation Pipeline (430),Total,14,"$277,407 ","2,788"
Wyoming,Total,EQIP IRA,Irrigation Reservoir (436),2023,,,"2,789"
Wyoming,Total,EQIP IRA,Irrigation Reservoir (436),Total,,,"2,790"
Wyoming,Total,EQIP IRA,"Irrigation System, Surface and Subsurface (443)",2023,,,"2,791"
Wyoming,Total,EQIP IRA,"Irrigation System, Surface and Subsurface (443)",Total,,,"2,792"
Wyoming,Total,EQIP IRA,Mulching (484),2023,12,"$24,717 ","2,793"
Wyoming,Total,EQIP IRA,Mulching (484),Total,12,"$24,717 ","2,794"
Wyoming,Total,EQIP IRA,Nutrient Management (590),2023,6,"$4,461 ","2,795"
Wyoming,Total,EQIP IRA,Nutrient Management (590),Total,6,"$4,461 ","2,796"
Wyoming,Total,EQIP IRA,Open Channel (582),2023,,,"2,797"
Wyoming,Total,EQIP IRA,Open Channel (582),Total,,,"2,798"
Wyoming,Total,EQIP IRA,Pasture and Hay Planting (512),2023,,,"2,799"
Wyoming,Total,EQIP IRA,Pasture and Hay Planting (512),Total,,,"2,800"
Wyoming,Total,EQIP IRA,Pumping Plant (533),2023,10,"$100,592 ","2,801"
Wyoming,Total,EQIP IRA,Pumping Plant (533),Total,10,"$100,592 ","2,802"
Wyoming,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",2023,,,"2,803"
Wyoming,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",Total,,,"2,804"
Wyoming,Total,EQIP IRA,"Residue and Tillage Management, Reduced Till (345)",2023,,,"2,805"
Wyoming,Total,EQIP IRA,"Residue and Tillage Management, Reduced Till (345)",Total,,,"2,806"
Wyoming,Total,EQIP IRA,Riparian Herbaceous Cover (390),2023,4,$730 ,"2,807"
Wyoming,Total,EQIP IRA,Riparian Herbaceous Cover (390),Total,4,$730 ,"2,808"
Wyoming,Total,EQIP IRA,Sprinkler System (442),2023,12,"$896,978 ","2,809"
Wyoming,Total,EQIP IRA,Sprinkler System (442),Total,12,"$896,978 ","2,810"
Wyoming,Total,EQIP IRA,Stream Crossing (578),2023,,,"2,811"
Wyoming,Total,EQIP IRA,Stream Crossing (578),Total,,,"2,812"
Wyoming,Total,EQIP IRA,Streambank and Shoreline Protection (580),2023,,,"2,813"
Wyoming,Total,EQIP IRA,Streambank and Shoreline Protection (580),Total,,,"2,814"
Wyoming,Total,EQIP IRA,Structure for Water Control (587),2023,12,"$65,356 ","2,815"
Wyoming,Total,EQIP IRA,Structure for Water Control (587),Total,12,"$65,356 ","2,816"
Wyoming,Total,EQIP IRA,Total,2023,154,"$2,157,325 ","2,817"
Wyoming,Total,EQIP IRA,Total,Total,154,"$2,157,325 ","2,818"
Wyoming,Total,EQIP IRA,Tree/Shrub Establishment (612),2023,4,"$2,893 ","2,819"
Wyoming,Total,EQIP IRA,Tree/Shrub Establishment (612),Total,4,"$2,893 ","2,820"
Wyoming,Total,EQIP IRA,Tree/Shrub Site Preparation (490),2023,10,"$1,478 ","2,821"
Wyoming,Total,EQIP IRA,Tree/Shrub Site Preparation (490),Total,10,"$1,478 ","2,822"
Wyoming,Total,EQIP IRA,Upland Wildlife Habitat Management (645),2023,8,"$1,268 ","2,823"
Wyoming,Total,EQIP IRA,Upland Wildlife Habitat Management (645),Total,8,"$1,268 ","2,824"
Wyoming,Total,EQIP IRA,Windbreak/Shelterbelt Establishment and Renovation (380),2023,12,"$25,300 ","2,825"
