STATE,COUNTY/CD,PROGRAM,PRACTICE NAME,FISCAL YEAR,PRACTICE INSTANCE COUNT,DOLLARS OBLIGATED,INDEX(),State
Washington,Total,EQIP IRA,Structures for Wildlife (649),2023,6,"$31,204 ","3,570", 
Washington,Total,EQIP IRA,Structures for Wildlife (649),2024,7,"$8,391 ","3,571", 
Washington,Total,EQIP IRA,Structures for Wildlife (649),Total,13,"$39,595 ","3,572", 
Washington,Total,EQIP IRA,Total,2023,416,"$4,224,399 ","3,573", 
Washington,Total,EQIP IRA,Total,2024,117,"$2,730,912 ","3,574", 
Washington,Total,EQIP IRA,Total,Total,533,"$6,955,311 ","3,575", 
Washington,Total,EQIP IRA,Tree-Shrub Pruning (660),2023,55,"$189,426 ","3,576", 
Washington,Total,EQIP IRA,Tree-Shrub Pruning (660),2024,9,"$52,973 ","3,577", 
Washington,Total,EQIP IRA,Tree-Shrub Pruning (660),Total,64,"$242,399 ","3,578", 
Washington,Total,EQIP IRA,Tree/Shrub Establishment (612),2023,,,"3,579",(supp)
Washington,Total,EQIP IRA,Tree/Shrub Establishment (612),2024,,,"3,580",(supp)
Washington,Total,EQIP IRA,Tree/Shrub Establishment (612),Total,13,"$57,771 ","3,581", 
Washington,Total,EQIP IRA,Tree/Shrub Site Preparation (490),2023,,,"3,582",(supp)
Washington,Total,EQIP IRA,Tree/Shrub Site Preparation (490),2024,,,"3,583",(supp)
Washington,Total,EQIP IRA,Tree/Shrub Site Preparation (490),Total,19,"$132,488 ","3,584", 
Washington,Total,EQIP IRA,Upland Wildlife Habitat Management (645),2023,12,"$2,722 ","3,585", 
Washington,Total,EQIP IRA,Upland Wildlife Habitat Management (645),2024,4,$656 ,"3,586", 
Washington,Total,EQIP IRA,Upland Wildlife Habitat Management (645),Total,16,"$3,378 ","3,587", 
Washington,Total,EQIP IRA,Waste Separation Facility (632),2023,,,"3,588",(supp)
Washington,Total,EQIP IRA,Waste Separation Facility (632),Total,,,"3,589",(supp)
Washington,Total,EQIP IRA,Waste Storage Facility (313),2023,,,"3,590",(supp)
Washington,Total,EQIP IRA,Waste Storage Facility (313),Total,,,"3,591",(supp)
Washington,Total,EQIP IRA,Waste Transfer (634),2023,,,"3,592",(supp)
Washington,Total,EQIP IRA,Waste Transfer (634),Total,,,"3,593",(supp)
Washington,Total,EQIP IRA,Watering Facility (614),2023,4,"$11,955 ","3,594", 
Washington,Total,EQIP IRA,Watering Facility (614),Total,4,"$11,955 ","3,595", 
Washington,Total,EQIP IRA,Wildlife Habitat Planting (420),2023,,,"3,596",(supp)
Washington,Total,EQIP IRA,Wildlife Habitat Planting (420),2024,,,"3,597",(supp)
Washington,Total,EQIP IRA,Wildlife Habitat Planting (420),Total,,,"3,598",(supp)
Washington,Total,EQIP IRA,Woody Residue Treatment (384),2023,66,"$129,724 ","3,599", 
Washington,Total,EQIP IRA,Woody Residue Treatment (384),2024,5,"$20,320 ","3,600", 
Washington,Total,EQIP IRA,Woody Residue Treatment (384),Total,71,"$150,044 ","3,601", 
West Virginia,Total,EQIP IRA,Access Control (472),2023,5,$894 ,"3,602", 
West Virginia,Total,EQIP IRA,Access Control (472),2024,9,$211 ,"3,603", 
West Virginia,Total,EQIP IRA,Access Control (472),Total,14,"$1,105 ","3,604", 
West Virginia,Total,EQIP IRA,Access Road (560),2024,,,"3,605",(supp)
West Virginia,Total,EQIP IRA,Access Road (560),Total,,,"3,606",(supp)
West Virginia,Total,EQIP IRA,Agricultural Energy Assessment (228),2023,,,"3,607",(supp)
West Virginia,Total,EQIP IRA,Agricultural Energy Assessment (228),2024,,,"3,608",(supp)
West Virginia,Total,EQIP IRA,Agricultural Energy Assessment (228),Total,,,"3,609",(supp)
West Virginia,Total,EQIP IRA,Agricultural Energy Design (120),2023,6,"$25,371 ","3,610", 
West Virginia,Total,EQIP IRA,Agricultural Energy Design (120),2024,,,"3,611",(supp)
West Virginia,Total,EQIP IRA,Agricultural Energy Design (120),Total,,,"3,612",(supp)
West Virginia,Total,EQIP IRA,Amending Soil Properties with Lime (805),2024,92,"$29,461 ","3,613", 
West Virginia,Total,EQIP IRA,Amending Soil Properties with Lime (805),Total,92,"$29,461 ","3,614", 
West Virginia,Total,EQIP IRA,Animal Mortality Facility (316),2024,,,"3,615",(supp)
West Virginia,Total,EQIP IRA,Animal Mortality Facility (316),Total,,,"3,616",(supp)
West Virginia,Total,EQIP IRA,Annual Forages for Grazing Systems (810),2024,,,"3,617",(supp)
West Virginia,Total,EQIP IRA,Annual Forages for Grazing Systems (810),Total,,,"3,618",(supp)
West Virginia,Total,EQIP IRA,Brush Management (314),2023,40,"$35,777 ","3,619", 
West Virginia,Total,EQIP IRA,Brush Management (314),2024,20,"$32,755 ","3,620", 
West Virginia,Total,EQIP IRA,Brush Management (314),Total,60,"$68,532 ","3,621", 
West Virginia,Total,EQIP IRA,Conservation Crop Rotation (328),2024,5,"$2,515 ","3,622", 
West Virginia,Total,EQIP IRA,Conservation Crop Rotation (328),Total,5,"$2,515 ","3,623", 
West Virginia,Total,EQIP IRA,Cover Crop (340),2023,49,"$269,903 ","3,624", 
West Virginia,Total,EQIP IRA,Cover Crop (340),2024,73,"$88,580 ","3,625", 
West Virginia,Total,EQIP IRA,Cover Crop (340),Total,122,"$358,483 ","3,626", 
West Virginia,Total,EQIP IRA,Critical Area Planting (342),2023,,,"3,627",(supp)
West Virginia,Total,EQIP IRA,Critical Area Planting (342),2024,,,"3,628",(supp)
West Virginia,Total,EQIP IRA,Critical Area Planting (342),Total,5,"$3,504 ","3,629", 
West Virginia,Total,EQIP IRA,Early Successional Habitat Development-Mgt (647),2023,,,"3,630",(supp)
West Virginia,Total,EQIP IRA,Early Successional Habitat Development-Mgt (647),2024,,,"3,631",(supp)
West Virginia,Total,EQIP IRA,Early Successional Habitat Development-Mgt (647),Total,9,"$13,764 ","3,632", 
West Virginia,Total,EQIP IRA,Energy Efficient Agricultural Operation (374),2023,17,"$234,277 ","3,633", 
West Virginia,Total,EQIP IRA,Energy Efficient Agricultural Operation (374),2024,5,"$49,915 ","3,634", 
West Virginia,Total,EQIP IRA,Energy Efficient Agricultural Operation (374),Total,22,"$284,192 ","3,635", 
West Virginia,Total,EQIP IRA,Energy Efficient Building Envelope (672),2023,,,"3,636",(supp)
West Virginia,Total,EQIP IRA,Energy Efficient Building Envelope (672),2024,,,"3,637",(supp)
West Virginia,Total,EQIP IRA,Energy Efficient Building Envelope (672),Total,12,"$45,876 ","3,638", 
West Virginia,Total,EQIP IRA,Energy Efficient Lighting System (670),2024,,,"3,639",(supp)
West Virginia,Total,EQIP IRA,Energy Efficient Lighting System (670),Total,,,"3,640",(supp)
West Virginia,Total,EQIP IRA,Fence (382),2023,37,"$123,297 ","3,641", 
West Virginia,Total,EQIP IRA,Fence (382),2024,55,"$147,436 ","3,642", 
West Virginia,Total,EQIP IRA,Fence (382),Total,92,"$270,733 ","3,643", 
West Virginia,Total,EQIP IRA,Forage Harvest Management (511),2023,,,"3,644",(supp)
West Virginia,Total,EQIP IRA,Forage Harvest Management (511),2024,,,"3,645",(supp)
West Virginia,Total,EQIP IRA,Forage Harvest Management (511),Total,79,"$24,684 ","3,646", 
West Virginia,Total,EQIP IRA,Forest Stand Improvement (666),2023,17,"$58,826 ","3,647", 
West Virginia,Total,EQIP IRA,Forest Stand Improvement (666),2024,12,"$64,527 ","3,648", 
West Virginia,Total,EQIP IRA,Forest Stand Improvement (666),Total,29,"$123,353 ","3,649", 
West Virginia,Total,EQIP IRA,Heavy Use Area Protection (561),2023,34,"$24,637 ","3,650", 
West Virginia,Total,EQIP IRA,Heavy Use Area Protection (561),2024,43,"$118,733 ","3,651", 
West Virginia,Total,EQIP IRA,Heavy Use Area Protection (561),Total,77,"$143,370 ","3,652", 
West Virginia,Total,EQIP IRA,Herbaceous Weed Treatment (315),2023,,,"3,653",(supp)
West Virginia,Total,EQIP IRA,Herbaceous Weed Treatment (315),2024,,,"3,654",(supp)
West Virginia,Total,EQIP IRA,Herbaceous Weed Treatment (315),Total,4,"$1,114 ","3,655", 
West Virginia,Total,EQIP IRA,Livestock Pipeline (516),2023,34,"$46,579 ","3,656", 
West Virginia,Total,EQIP IRA,Livestock Pipeline (516),2024,39,"$103,205 ","3,657", 
West Virginia,Total,EQIP IRA,Livestock Pipeline (516),Total,73,"$149,784 ","3,658", 
West Virginia,Total,EQIP IRA,Mulching (484),2024,4,"$1,632 ","3,659", 
West Virginia,Total,EQIP IRA,Mulching (484),Total,4,"$1,632 ","3,660", 
West Virginia,Total,EQIP IRA,Nutrient Management (590),2023,,,"3,661",(supp)
West Virginia,Total,EQIP IRA,Nutrient Management (590),2024,,,"3,662",(supp)
West Virginia,Total,EQIP IRA,Nutrient Management (590),Total,96,"$134,061 ","3,663", 
West Virginia,Total,EQIP IRA,Pasture and Hay Planting (512),2023,,,"3,664",(supp)
West Virginia,Total,EQIP IRA,Pasture and Hay Planting (512),2024,,,"3,665",(supp)
West Virginia,Total,EQIP IRA,Pasture and Hay Planting (512),Total,106,"$478,865 ","3,666", 
West Virginia,Total,EQIP IRA,Pond (378),2023,,,"3,667",(supp)
West Virginia,Total,EQIP IRA,Pond (378),2024,,,"3,668",(supp)
West Virginia,Total,EQIP IRA,Pond (378),Total,,,"3,669",(supp)
West Virginia,Total,EQIP IRA,Prescribed Grazing (528),2023,25,"$63,041 ","3,670", 
West Virginia,Total,EQIP IRA,Prescribed Grazing (528),2024,20,"$37,828 ","3,671", 
West Virginia,Total,EQIP IRA,Prescribed Grazing (528),Total,45,"$100,869 ","3,672", 
West Virginia,Total,EQIP IRA,Pumping Plant (533),2023,4,"$12,969 ","3,673", 
West Virginia,Total,EQIP IRA,Pumping Plant (533),2024,7,"$36,333 ","3,674", 
West Virginia,Total,EQIP IRA,Pumping Plant (533),Total,11,"$49,302 ","3,675", 
West Virginia,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",2024,10,"$5,580 ","3,676", 
West Virginia,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",Total,10,"$5,580 ","3,677", 
West Virginia,Total,EQIP IRA,Roof Runoff Structure (558),2024,5,"$4,007 ","3,678", 
West Virginia,Total,EQIP IRA,Roof Runoff Structure (558),Total,5,"$4,007 ","3,679", 
West Virginia,Total,EQIP IRA,Roofs and Covers (367),2024,4,"$122,485 ","3,680", 
West Virginia,Total,EQIP IRA,Roofs and Covers (367),Total,4,"$122,485 ","3,681", 
West Virginia,Total,EQIP IRA,Spring Development (574),2023,,,"3,682",(supp)
West Virginia,Total,EQIP IRA,Spring Development (574),2024,,,"3,683",(supp)
West Virginia,Total,EQIP IRA,Spring Development (574),Total,11,"$21,230 ","3,684", 
West Virginia,Total,EQIP IRA,Strategic Harvested Forage Management (827),2024,,,"3,685",(supp)
West Virginia,Total,EQIP IRA,Strategic Harvested Forage Management (827),Total,,,"3,686",(supp)
West Virginia,Total,EQIP IRA,Stream Crossing (578),2023,,,"3,687",(supp)
West Virginia,Total,EQIP IRA,Stream Crossing (578),Total,,,"3,688",(supp)
West Virginia,Total,EQIP IRA,Structures for Wildlife (649),2023,,,"3,689",(supp)
West Virginia,Total,EQIP IRA,Structures for Wildlife (649),2024,,,"3,690",(supp)
West Virginia,Total,EQIP IRA,Structures for Wildlife (649),Total,19,"$22,448 ","3,691", 
West Virginia,Total,EQIP IRA,Total,2023,457,"$1,182,480 ","3,692", 
West Virginia,Total,EQIP IRA,Total,2024,811,"$2,113,301 ","3,693", 
West Virginia,Total,EQIP IRA,Total,Total,"1,268","$3,295,781 ","3,694", 
West Virginia,Total,EQIP IRA,Trails and Walkways (575),2024,,,"3,695",(supp)
West Virginia,Total,EQIP IRA,Trails and Walkways (575),Total,,,"3,696",(supp)
West Virginia,Total,EQIP IRA,Tree/Shrub Establishment (612),2023,12,"$14,024 ","3,697", 
West Virginia,Total,EQIP IRA,Tree/Shrub Establishment (612),2024,24,"$131,756 ","3,698", 
West Virginia,Total,EQIP IRA,Tree/Shrub Establishment (612),Total,36,"$145,780 ","3,699", 
West Virginia,Total,EQIP IRA,Tree/Shrub Site Preparation (490),2023,9,"$1,364 ","3,700", 
West Virginia,Total,EQIP IRA,Tree/Shrub Site Preparation (490),2024,17,"$3,421 ","3,701", 
West Virginia,Total,EQIP IRA,Tree/Shrub Site Preparation (490),Total,26,"$4,785 ","3,702", 
West Virginia,Total,EQIP IRA,Underground Outlet (620),2024,5,"$10,232 ","3,703", 
West Virginia,Total,EQIP IRA,Underground Outlet (620),Total,5,"$10,232 ","3,704", 
West Virginia,Total,EQIP IRA,Upland Wildlife Habitat Management (645),2023,68,"$79,281 ","3,705", 
West Virginia,Total,EQIP IRA,Upland Wildlife Habitat Management (645),Total,68,"$79,281 ","3,706", 
West Virginia,Total,EQIP IRA,Waste Storage Facility (313),2024,,,"3,707",(supp)
West Virginia,Total,EQIP IRA,Waste Storage Facility (313),Total,,,"3,708",(supp)
West Virginia,Total,EQIP IRA,Water Well (642),2023,,,"3,709",(supp)
West Virginia,Total,EQIP IRA,Water Well (642),2024,,,"3,710",(supp)
West Virginia,Total,EQIP IRA,Water Well (642),Total,8,"$107,646 ","3,711", 
West Virginia,Total,EQIP IRA,Watering Facility (614),2023,36,"$54,282 ","3,712", 
West Virginia,Total,EQIP IRA,Watering Facility (614),2024,38,"$102,854 ","3,713", 
West Virginia,Total,EQIP IRA,Watering Facility (614),Total,74,"$157,136 ","3,714", 
West Virginia,Total,EQIP IRA,Wildlife Habitat Planting (420),2023,11,"$6,966 ","3,715", 
West Virginia,Total,EQIP IRA,Wildlife Habitat Planting (420),2024,6,"$7,162 ","3,716", 
West Virginia,Total,EQIP IRA,Wildlife Habitat Planting (420),Total,17,"$14,128 ","3,717", 
Wisconsin,Total,EQIP IRA,Access Control (472),2023,,,"3,718",(supp)
Wisconsin,Total,EQIP IRA,Access Control (472),Total,,,"3,719",(supp)
Wisconsin,Total,EQIP IRA,Access Road (560),2023,,,"3,720",(supp)
Wisconsin,Total,EQIP IRA,Access Road (560),2024,,,"3,721",(supp)
Wisconsin,Total,EQIP IRA,Access Road (560),Total,,,"3,722",(supp)
Wisconsin,Total,EQIP IRA,Brush Management (314),2023,10,"$73,183 ","3,723", 
Wisconsin,Total,EQIP IRA,Brush Management (314),2024,139,"$271,403 ","3,724", 
Wisconsin,Total,EQIP IRA,Brush Management (314),Total,149,"$344,586 ","3,725", 
Wisconsin,Total,EQIP IRA,Conservation Cover (327),2023,,,"3,726",(supp)
Wisconsin,Total,EQIP IRA,Conservation Cover (327),2024,,,"3,727",(supp)
Wisconsin,Total,EQIP IRA,Conservation Cover (327),Total,11,"$5,580 ","3,728", 
Wisconsin,Total,EQIP IRA,Conservation Crop Rotation (328),2023,,,"3,729",(supp)
Wisconsin,Total,EQIP IRA,Conservation Crop Rotation (328),2024,,,"3,730",(supp)
Wisconsin,Total,EQIP IRA,Conservation Crop Rotation (328),Total,12,"$28,150 ","3,731", 
Wisconsin,Total,EQIP IRA,Cover Crop (340),2023,64,"$511,499 ","3,732", 
Wisconsin,Total,EQIP IRA,Cover Crop (340),2024,325,"$3,792,153 ","3,733", 
Wisconsin,Total,EQIP IRA,Cover Crop (340),Total,389,"$4,303,652 ","3,734", 
Wisconsin,Total,EQIP IRA,Critical Area Planting (342),2023,12,"$3,000 ","3,735", 
Wisconsin,Total,EQIP IRA,Critical Area Planting (342),2024,23,"$3,687 ","3,736", 
Wisconsin,Total,EQIP IRA,Critical Area Planting (342),Total,35,"$6,687 ","3,737", 
Wisconsin,Total,EQIP IRA,Diversion (362),2024,5,"$10,318 ","3,738", 
Wisconsin,Total,EQIP IRA,Diversion (362),Total,5,"$10,318 ","3,739", 
Wisconsin,Total,EQIP IRA,Early Successional Habitat Development-Mgt (647),2023,,,"3,740",(supp)
Wisconsin,Total,EQIP IRA,Early Successional Habitat Development-Mgt (647),Total,,,"3,741",(supp)
Wisconsin,Total,EQIP IRA,Energy Efficient Agricultural Operation (374),2024,8,"$43,672 ","3,742", 
Wisconsin,Total,EQIP IRA,Energy Efficient Agricultural Operation (374),Total,8,"$43,672 ","3,743", 
Wisconsin,Total,EQIP IRA,Energy Efficient Lighting System (670),2024,8,"$43,093 ","3,744", 
Wisconsin,Total,EQIP IRA,Energy Efficient Lighting System (670),Total,8,"$43,093 ","3,745", 
Wisconsin,Total,EQIP IRA,Fence (382),2023,17,"$80,442 ","3,746", 
Wisconsin,Total,EQIP IRA,Fence (382),2024,95,"$828,645 ","3,747", 
Wisconsin,Total,EQIP IRA,Fence (382),Total,112,"$909,087 ","3,748", 
Wisconsin,Total,EQIP IRA,Field Border (386),2023,7,"$3,728 ","3,749", 
Wisconsin,Total,EQIP IRA,Field Border (386),2024,9,"$10,826 ","3,750", 
Wisconsin,Total,EQIP IRA,Field Border (386),Total,16,"$14,554 ","3,751", 
Wisconsin,Total,EQIP IRA,Filter Strip (393),2023,4,$690 ,"3,752", 
Wisconsin,Total,EQIP IRA,Filter Strip (393),Total,4,$690 ,"3,753", 
Wisconsin,Total,EQIP IRA,Forest Stand Improvement (666),2023,6,"$52,197 ","3,754", 
Wisconsin,Total,EQIP IRA,Forest Stand Improvement (666),2024,15,"$70,666 ","3,755", 
Wisconsin,Total,EQIP IRA,Forest Stand Improvement (666),Total,21,"$122,863 ","3,756", 
Wisconsin,Total,EQIP IRA,Forest Trails and Landings (655),2024,,,"3,757",(supp)
Wisconsin,Total,EQIP IRA,Forest Trails and Landings (655),Total,,,"3,758",(supp)
Wisconsin,Total,EQIP IRA,Grade Stabilization Structure (410),2024,,,"3,759",(supp)
Wisconsin,Total,EQIP IRA,Grade Stabilization Structure (410),Total,,,"3,760",(supp)
Wisconsin,Total,EQIP IRA,Grassed Waterway (412),2023,22,"$56,945 ","3,761", 
Wisconsin,Total,EQIP IRA,Grassed Waterway (412),2024,43,"$244,505 ","3,762", 
Wisconsin,Total,EQIP IRA,Grassed Waterway (412),Total,65,"$301,450 ","3,763", 
Wisconsin,Total,EQIP IRA,Heavy Use Area Protection (561),2023,4,"$293,943 ","3,764", 
Wisconsin,Total,EQIP IRA,Heavy Use Area Protection (561),2024,30,"$83,774 ","3,765", 
Wisconsin,Total,EQIP IRA,Heavy Use Area Protection (561),Total,34,"$377,717 ","3,766", 
Wisconsin,Total,EQIP IRA,Herbaceous Weed Treatment (315),2024,6,"$25,833 ","3,767", 
Wisconsin,Total,EQIP IRA,Herbaceous Weed Treatment (315),Total,6,"$25,833 ","3,768", 
Wisconsin,Total,EQIP IRA,High Tunnel System (325),2024,,,"3,769",(supp)
Wisconsin,Total,EQIP IRA,High Tunnel System (325),Total,,,"3,770",(supp)
Wisconsin,Total,EQIP IRA,Irrigation Pipeline (430),2024,4,"$44,965 ","3,771", 
Wisconsin,Total,EQIP IRA,Irrigation Pipeline (430),Total,4,"$44,965 ","3,772", 
Wisconsin,Total,EQIP IRA,Irrigation Water Management (449),2024,7,"$20,619 ","3,773", 
Wisconsin,Total,EQIP IRA,Irrigation Water Management (449),Total,7,"$20,619 ","3,774", 
Wisconsin,Total,EQIP IRA,Lined Waterway or Outlet (468),2024,,,"3,775",(supp)
Wisconsin,Total,EQIP IRA,Lined Waterway or Outlet (468),Total,,,"3,776",(supp)
Wisconsin,Total,EQIP IRA,Livestock Pipeline (516),2023,8,"$57,357 ","3,777", 
Wisconsin,Total,EQIP IRA,Livestock Pipeline (516),2024,75,"$417,335 ","3,778", 
Wisconsin,Total,EQIP IRA,Livestock Pipeline (516),Total,83,"$474,692 ","3,779", 
Wisconsin,Total,EQIP IRA,Mulching (484),2023,25,"$71,937 ","3,780", 
Wisconsin,Total,EQIP IRA,Mulching (484),2024,65,"$326,910 ","3,781", 
Wisconsin,Total,EQIP IRA,Mulching (484),Total,90,"$398,847 ","3,782", 
Wisconsin,Total,EQIP IRA,Nutrient Management (590),2023,12,"$492,487 ","3,783", 
Wisconsin,Total,EQIP IRA,Nutrient Management (590),2024,52,"$1,042,430 ","3,784", 
Wisconsin,Total,EQIP IRA,Nutrient Management (590),Total,64,"$1,534,917 ","3,785", 
Wisconsin,Total,EQIP IRA,Obstruction Removal (500),2023,,,"3,786",(supp)
Wisconsin,Total,EQIP IRA,Obstruction Removal (500),2024,,,"3,787",(supp)
Wisconsin,Total,EQIP IRA,Obstruction Removal (500),Total,10,"$14,150 ","3,788", 
Wisconsin,Total,EQIP IRA,Open Channel (582),2024,,,"3,789",(supp)
Wisconsin,Total,EQIP IRA,Open Channel (582),Total,,,"3,790",(supp)
Wisconsin,Total,EQIP IRA,Pasture and Hay Planting (512),2023,8,"$29,999 ","3,791", 
Wisconsin,Total,EQIP IRA,Pasture and Hay Planting (512),2024,51,"$374,809 ","3,792", 
Wisconsin,Total,EQIP IRA,Pasture and Hay Planting (512),Total,59,"$404,808 ","3,793", 
Wisconsin,Total,EQIP IRA,Pest Management Conservation System (595),2024,,,"3,794",(supp)
Wisconsin,Total,EQIP IRA,Pest Management Conservation System (595),Total,,,"3,795",(supp)
Wisconsin,Total,EQIP IRA,Pond Sealing or Lining - Concrete (522),2023,,,"3,796",(supp)
Wisconsin,Total,EQIP IRA,Pond Sealing or Lining - Concrete (522),2024,,,"3,797",(supp)
Wisconsin,Total,EQIP IRA,Pond Sealing or Lining - Concrete (522),Total,,,"3,798",(supp)
Wisconsin,Total,EQIP IRA,Prescribed Burning (338),2024,5,"$11,227 ","3,799", 
Wisconsin,Total,EQIP IRA,Prescribed Burning (338),Total,5,"$11,227 ","3,800", 
Wisconsin,Total,EQIP IRA,Prescribed Grazing (528),2023,24,"$45,183 ","3,801", 
Wisconsin,Total,EQIP IRA,Prescribed Grazing (528),2024,183,"$633,826 ","3,802", 
Wisconsin,Total,EQIP IRA,Prescribed Grazing (528),Total,207,"$679,009 ","3,803", 
Wisconsin,Total,EQIP IRA,Pumping Plant (533),2023,,,"3,804",(supp)
Wisconsin,Total,EQIP IRA,Pumping Plant (533),2024,,,"3,805",(supp)
Wisconsin,Total,EQIP IRA,Pumping Plant (533),Total,7,"$52,061 ","3,806", 
Wisconsin,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",2023,47,"$176,314 ","3,807", 
Wisconsin,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",2024,120,"$394,887 ","3,808", 
Wisconsin,Total,EQIP IRA,"Residue and Tillage Management, No Till (329)",Total,167,"$571,201 ","3,809", 
Wisconsin,Total,EQIP IRA,Silvopasture (381),2023,,,"3,810",(supp)
Wisconsin,Total,EQIP IRA,Silvopasture (381),2024,,,"3,811",(supp)
Wisconsin,Total,EQIP IRA,Silvopasture (381),Total,,,"3,812",(supp)
Wisconsin,Total,EQIP IRA,Spoil Disposal (572),2023,7,"$8,092 ","3,813", 
Wisconsin,Total,EQIP IRA,Spoil Disposal (572),2024,11,"$24,251 ","3,814", 
Wisconsin,Total,EQIP IRA,Spoil Disposal (572),Total,18,"$32,343 ","3,815", 
Wisconsin,Total,EQIP IRA,Sprinkler System (442),2024,,,"3,816",(supp)
Wisconsin,Total,EQIP IRA,Sprinkler System (442),Total,,,"3,817",(supp)
Wisconsin,Total,EQIP IRA,Stormwater Runoff Control (570),2024,,,"3,818",(supp)
Wisconsin,Total,EQIP IRA,Stormwater Runoff Control (570),Total,,,"3,819",(supp)
Wisconsin,Total,EQIP IRA,Stream Crossing (578),2023,,,"3,820",(supp)
Wisconsin,Total,EQIP IRA,Stream Crossing (578),2024,,,"3,821",(supp)
Wisconsin,Total,EQIP IRA,Stream Crossing (578),Total,12,"$33,564 ","3,822", 
Wisconsin,Total,EQIP IRA,Subsurface Drain (606),2023,,,"3,823",(supp)
Wisconsin,Total,EQIP IRA,Subsurface Drain (606),2024,,,"3,824",(supp)
Wisconsin,Total,EQIP IRA,Subsurface Drain (606),Total,9,"$93,450 ","3,825", 
Wisconsin,Total,EQIP IRA,Total,2023,391,"$2,811,552 ","3,826", 
Wisconsin,Total,EQIP IRA,Total,2024,"1,466","$12,415,029 ","3,827", 
