year,state,county,policies_prem,acres_insured,liabilities,premium,subsidy,indemnity,loss_ratio,net_benefit,farmer_premium,benefit_by_pol,benefit_by_acre
2022,Colorado,Las Animas,109,971831,15646540,3467323,1824180,5146791,1.4843702187537764,3503648,1643143,32143.559633027522,3.6052029622434354
2022,Colorado,Lincoln,572,529439,40569462,11344168,6975489,18142927,1.5993175524198866,13774248,4368679,24080.853146853147,26.01668558606374
2022,Colorado,Logan,1133,304806,83496628,10010134,5930732,25364899,2.5339220234214648,21285497,4079402,18786.84642541924,69.83293307874517
2022,Colorado,Mesa,106,660237,31512829,3560974,2214372,2100578,0.5898886091277274,753976,1346602,7112.981132075472,1.1419778049397413
2022,Colorado,Moffat,48,1169183,15873255,3099165,1604805,3308160,1.067435906123101,1813800,1494360,37787.5,1.5513396961810084
2022,Colorado,Montezuma,70,375383,11797930,1812200,1088716,1696712,0.936271934665048,973228,723484,13903.257142857143,2.592626730565849
2022,Colorado,Montrose,86,392642,14178975,1911570,1063229,1806256,0.9449070659196367,957915,848341,11138.546511627907,2.4396651402549905
2022,Colorado,Morgan,638,240223,69120184,9439330,5687330,16871101,1.7873197568047732,13119101,3752000,20562.85423197492,54.612177018853316
2022,Colorado,Otero,224,400788,14600157,3625678,2054448,5174677,1.4272301621931125,3603447,1571230,16086.816964285714,8.99090541632983
2022,Colorado,Park,5,10776,136086,23790,12254,9499,0.3992854140395124,-2037,11536,-407.4,-0.18903118040089087
2022,Colorado,Phillips,833,265457,96466368,13011075,7366074,39482451,3.034526432289415,33837450,5645001,40621.188475390154,127.4686672417755
2022,Colorado,Pitkin,5,46970,645869,96693,41246,120700,1.248280640790957,65253,55447,13050.6,1.3892484564615712
2022,Colorado,Prowers,912,475789,56088006,17338028,10782302,31097345,1.7935918087108869,24541619,6555726,26909.66995614035,51.58088774645904
2022,Colorado,Pueblo,112,253966,9615241,2821022,1565405,3768673,1.3359247109735408,2513056,1255617,22438.0,9.895245820306656
2022,Colorado,Rio Blanco,23,669100,8893632,1570918,828334,656973,0.41820960737606927,-85611,742584,-3722.217391304348,-0.12794948438200568
2022,Colorado,Rio Grande,168,161494,65868206,4024657,2568017,3688952,0.9165879228962865,2232312,1456640,13287.57142857143,13.822878868564777
2022,Colorado,Routt,29,226169,3394313,498322,265160,260923,0.5236032123807498,27761,233162,957.2758620689655,0.12274449637218186
2022,Colorado,Saguache,122,237733,70879702,4956654,3096315,3800079,0.7666621474890117,1939740,1860339,15899.508196721312,8.15932159186987
2022,Colorado,San Miguel,20,212905,2896788,641658,346357,817219,1.2736052538891434,521918,295301,26095.9,2.4514126018646816
2022,Colorado,Sedgwick,566,161041,51853671,7228690,4161909,20888819,2.889710168785769,17822038,3066781,31487.69964664311,110.66770573953217
2022,Colorado,Washington,1411,644528,116277371,23388484,14011922,59142294,2.5286929242613585,49765732,9376562,35269.8313253012,77.21267656331455
2022,Colorado,Weld,1164,475481,116231310,15533740,9234854,22373511,1.4403170775357383,16074625,6298886,13809.81529209622,33.807081670981596
2022,Colorado,Yuma,1184,693130,239550216,27032547,15882379,29257172,1.0822943172909307,18107004,11150168,15293.077702702703,26.123532382092826
2022,Connecticut,All Other Counties,3,49,11305858,95733,84947,83843,0.8758004032047465,73057,10786,24352.333333333332,1490.9591836734694
2022,Connecticut,Hartford,136,5186,30432151,7348984,4768693,1098328,0.14945304003927617,-1481963,2580291,-10896.786764705883,-285.76224450443505
2022,Connecticut,Litchfield,26,3121,2061626,177426,108809,310516,1.750115541127005,241899,68617,9303.807692307691,77.50688881768664
2022,Connecticut,Middlesex,6,277,567630,74625,52391,96259,1.2899028475711893,74025,22234,12337.5,267.2382671480144
2022,Connecticut,New Haven,19,823,1632398,247338,166554,200582,0.8109631354664467,119798,80784,6305.1578947368425,145.56257594167678
2022,Connecticut,New London,21,3831,1804510,76956,51336,85515,1.1112193980976142,59895,25620,2852.1428571428573,15.634299138606108
2022,Connecticut,Tolland,22,1958,5104207,1015304,644874,39350,0.03875686493897394,-331080,370430,-15049.09090909091,-169.0909090909091
2022,Connecticut,Windham,30,4695,2513797,146253,99530,189914,1.2985306284315536,143191,46723,4773.033333333334,30.498615548455803
2022,Delaware,All Other Counties,1,0,2135167,13494,13494,0,0.0,0,0,0.0,0.0
2022,Delaware,Kent,569,126802,71468431,5966733,3634496,1348917,0.2260729615352321,-983320,2332237,-1728.1546572934974,-7.754767274964117
2022,Delaware,New Castle,156,37597,23389780,1717115,1010188,1344177,0.7828112852080379,637250,706927,4084.9358974358975,16.949490650849803
2022,Delaware,Sussex,740,155051,94067619,8018703,5000499,3133011,0.3907129369924288,114807,3018204,155.1445945945946,0.7404466917336876
2022,Florida,Alachua,92,23038,33269018,2199751,1321239,2849803,1.2955116283615737,1971291,878512,21427.07608695652,85.56693289348034
2022,Florida,All Other Counties,29,7,34640068,744345,591144,0,0.0,-153201,153201,-5282.793103448276,-21885.85714285714
2022,Florida,Baker,10,2612,351918,53229,27147,57092,1.072573221364294,31010,26082,3101.0,11.872128637059724
2022,Florida,Bay,4,2967,465322,67588,34468,134089,1.9839172634195419,100969,33120,25242.25,34.03067071115605
2022,Florida,Bradford,9,1442,381364,59644,30420,40606,0.6808061162899872,11382,29224,1264.6666666666667,7.893203883495145
2022,Florida,Brevard,69,98458,12213748,1799751,946824,1213365,0.6741849289151666,360438,852927,5223.739130434783,3.660829998578074
2022,Florida,Broward,17,12365,5200951,700026,371525,1213113,1.7329542045581163,884612,328501,52036.0,71.54160938131824
2022,Florida,Calhoun,83,21106,12948936,2643970,1625620,1832196,0.6929715541401755,813846,1018350,9805.373493975903,38.55993556334692
2022,Florida,Charlotte,145,2308387,131017594,6751620,3816332,15925444,2.3587589348926628,12990156,2935288,89587.28275862068,5.627373572975415
2022,Florida,Citrus,28,12361,3663476,492573,260522,655904,1.3315873992281346,423853,232051,15137.607142857143,34.28953968125556
2022,Florida,Clay,12,4721,694036,115880,59096,82776,0.7143251639627201,25992,56784,2166.0,5.505613217538657
2022,Florida,Collier,250,4444724,307763710,13269947,8584568,23017754,1.734577688968916,18332375,4685379,73329.5,4.124524942381124
2022,Florida,Columbia,49,10373,4620069,707202,378425,821957,1.1622662266226622,493180,328777,10064.897959183674,47.54458690831967
2022,Florida,De Soto,508,9895193,530652642,17813159,10950873,27346571,1.5351892946107988,20484285,6862286,40323.39566929134,2.0701248575949958
2022,Florida,Dixie,18,20977,6093492,650927,357330,122202,0.18773533744951432,-171395,293597,-9521.944444444445,-8.170615435953664
2022,Florida,Duval,7,2430,505588,68911,36760,65937,0.9568428843000392,33786,32151,4826.571428571428,13.903703703703703
2022,Florida,Escambia,162,22825,19055330,2386554,1623907,2175014,0.9113617374674949,1412367,762647,8718.314814814816,61.87807228915663
2022,Florida,Flagler,21,9550,8310919,536470,305428,528156,0.9845023952877141,297114,231042,14148.285714285714,31.111413612565446
2022,Florida,Franklin,12,1549,208437,33729,17204,57907,1.7168312134958048,41382,16525,3448.5,26.715300193673336
2022,Florida,Gadsden,38,4056,3951987,784620,513955,747702,0.9529479238357421,477037,270665,12553.605263157895,117.61267258382642
2022,Florida,Gilchrist,56,23623,20440126,2012378,1225855,1974695,0.9812743927830656,1188172,786523,21217.35714285714,50.29725267747534
2022,Florida,Glades,164,968489,71772147,5538446,3024933,9210666,1.6630415824222173,6697153,2513513,40836.29878048781,6.9150532427317195
2022,Florida,Gulf,6,4382,590987,92661,47257,97088,1.0477763028674416,51684,45404,8614.0,11.794614331355545
2022,Florida,Hamilton,50,15517,8737699,832715,528830,604568,0.7260203070678444,300683,303885,6013.66,19.377650319004964
2022,Florida,Hardee,814,5564642,320541441,13268373,8239614,17841960,1.3446984042429317,12813201,5028759,15741.03316953317,2.302610122987247
2022,Florida,Hendry,437,8635936,527658546,23705529,14853835,41414383,1.7470347529472976,32562689,8851694,74514.16247139589,3.7706033254530835
2022,Florida,Hernando,32,6903,4016500,537852,291039,526762,0.9793809449439623,279949,246813,8748.40625,40.55468636824569
2022,Florida,Highlands,746,8893300,409205878,16022878,9900533,20536239,1.2816822920326798,14413894,6122345,19321.573726541556,1.620758773458671
2022,Florida,Hillsborough,156,59907,91346031,6672876,4210836,4575001,0.6856115713824145,2112961,2462040,13544.621794871795,35.27068623032367
2022,Florida,Holmes,167,24760,8332478,2289588,1375272,2415420,1.0549583593205416,1501104,914316,8988.646706586826,60.62617124394184
2022,Florida,Indian River,224,1694056,112289167,4756330,2898002,3608887,0.758754543944596,1750559,1858328,7814.995535714285,1.0333536789810962
2022,Florida,Jackson,565,95644,59898272,14217399,9207800,13548643,0.9529621416688102,8539044,5009599,15113.35221238938,89.27945297143575
2022,Florida,Jefferson,54,7610,5614990,497458,300381,415042,0.8343257119193982,217965,197077,4036.3888888888887,28.6419185282523
2022,Florida,Lafayette,42,13570,8712554,932183,530439,1098036,1.1779189279358238,696292,401744,16578.380952380954,51.3111274871039
2022,Florida,Lake,246,418354,87020352,4837053,2968926,1929073,0.39881163179316,60946,1868127,247.7479674796748,0.1456804524397998
2022,Florida,Lee,128,1033861,76613071,2782279,1758851,6287969,2.260006634848626,5264541,1023428,41129.2265625,5.0921168319532315
2022,Florida,Leon,10,1011,312593,40851,22233,36148,0.8848742992827593,17530,18618,1753.0,17.339268051434225
2022,Florida,Levy,83,29696,31187956,2067102,1356441,1095433,0.5299365972264553,384772,710661,4635.807228915663,12.95703125
2022,Florida,Liberty,15,3217,433055,71390,36407,62800,0.8796750245132372,27817,34983,1854.4666666666667,8.646875971401927
2022,Florida,Madison,79,27898,23521814,1611427,1027547,921694,0.5719737847262085,337814,583880,4276.126582278481,12.108896695103592
2022,Florida,Manatee,170,1468784,96641011,4748664,2936080,7261266,1.5291176634101717,5448682,1812584,32051.070588235296,3.7096550616019783
2022,Florida,Marion,78,41328,16637982,1718859,1140302,2349656,1.3669858900584633,1771099,578557,22706.397435897437,42.8546989934185
2022,Florida,Martin,94,235215,69768726,3585218,2062775,2919024,0.8141831263817152,1396581,1522443,14857.244680851063,5.937465722849308
2022,Florida,Miami - Dade,406,434986,488521211,35559120,22659562,7415466,0.20853907520771042,-5484092,12899558,-13507.615763546799,-12.607513805042002
2022,Florida,Nassau,13,4577,656973,84128,42903,26827,0.3188831304678585,-14398,41225,-1107.5384615384614,-3.1457286432160805
2022,Florida,Okaloosa,73,5775,5092032,821125,574665,360213,0.4386822956309941,113753,246460,1558.2602739726028,19.697489177489178
2022,Florida,Okeechobee,184,499834,48017836,7127201,3779675,10070564,1.4129760055876073,6723038,3347526,36538.25,13.450541579804495
2022,Florida,Orange,96,38848,27410871,1920148,1213523,280947,0.14631528403018934,-425678,706625,-4434.145833333333,-10.957526771004943
2022,Florida,Osceola,101,669508,61483649,6326706,3395142,6580235,1.0400728277874773,3648671,2931564,36125.455445544554,5.449779539602216
2022,Florida,Palm Beach,153,270559,179370195,11719118,7639462,23152735,1.9756380130313562,19073079,4079656,124660.64705882352,70.49508240346837
2022,Florida,Pasco,69,85707,10780295,1694206,923989,1500866,0.8858816460335992,730649,770217,10589.115942028986,8.524962955184524
2022,Florida,Polk,1474,7982904,467816608,18598956,11394826,21275629,1.1439152283601295,14071499,7204130,9546.471506105834,1.7627042740336099
2022,Florida,Putnam,45,10985,8946600,906392,519923,1031119,1.1376082313171343,644650,386469,14325.555555555555,58.68456986800182
2022,Florida,Santa Rosa,412,41081,37116072,4681720,3071259,2784743,0.594811949454474,1174282,1610461,2850.1990291262136,28.584552469511454
2022,Florida,Sarasota,42,126430,11179558,1181204,642004,2000713,1.693791250283609,1461513,539200,34797.92857142857,11.559859210630389
2022,Florida,Seminole,33,19956,11358435,466235,308954,147776,0.3169560414812273,-9505,157281,-288.030303030303,-0.47629785528161955
2022,Florida,St Johns,33,7977,13050204,687412,442179,216915,0.31555311807184044,-28318,245233,-858.1212121212121,-3.549956123856086
2022,Florida,St Lucie,363,2920834,179592838,8470761,5082072,7132674,0.8420346176689438,3743985,3388689,10314.00826446281,1.2818205348198495
2022,Florida,Sumter,106,43352,28895619,2477120,1432406,2063084,0.8328558971709081,1018370,1044714,9607.264150943396,23.49072707141539
2022,Florida,Suwannee,98,29291,36319981,3515019,2081794,4431012,1.2605940394632291,2997787,1433225,30589.663265306124,102.34498651462907
2022,Florida,Taylor,4,663,126496,22195,11318,14959,0.6739806262671773,4082,10877,1020.5,6.1568627450980395
2022,Florida,Union,7,993,971219,124726,68579,468893,3.7593845709795874,412746,56147,58963.71428571428,415.65558912386706
2022,Florida,Volusia,39,31748,9632596,1033276,563045,203414,0.1968631807958377,-266817,470231,-6841.461538461538,-8.4042144387048
2022,Florida,Wakulla,10,1073,143755,22735,11593,23655,1.0404662414778976,12513,11142,1251.3,11.661696178937559
2022,Florida,Walton,83,17672,7230423,1140725,814531,1034840,0.907177452935633,708646,326194,8537.903614457831,40.09993209597103
2022,Florida,Washington,104,12456,5989670,1245073,812737,943978,0.7581708060491232,511642,432336,4919.634615384615,41.07594733461786
2022,Georgia,All Other Counties,109,177287,57209991,1363750,902138,804963,0.5902570119156737,343351,461612,3150.0091743119265,1.9366958660251457
2022,Georgia,Appling,383,57030,48449763,6933030,4643245,10154739,1.4646898974907074,7864954,2289785,20535.127937336816,137.90906540417325
2022,Georgia,Atkinson,280,37445,33426911,4733277,3174251,7442748,1.5724302634306,5883722,1559026,21013.292857142857,157.1297102416878
2022,Georgia,Bacon,391,36130,41651212,9014903,5715948,18434820,2.0449271611685673,15135865,3298955,38710.65217391304,418.9278992526986
2022,Georgia,Baker,279,51784,43777554,7730479,4671989,5590219,0.7231400538052041,2531729,3058490,9074.297491039426,48.89017843349297
2022,Georgia,Bartow,17,5084,2713663,233621,144114,130605,0.5590464898275412,41098,89507,2417.529411764706,8.083792289535799
2022,Georgia,Ben Hill,248,23705,18828496,2041358,1340021,3156615,1.5463309228464581,2455278,701337,9900.314516129032,103.57637629192153
2022,Georgia,Berrien,650,68655,55301989,7324723,4668786,9046359,1.2350445197722835,6390422,2655937,9831.418461538462,93.08021265749035
2022,Georgia,Bibb,6,1034,382824,40172,23842,67961,1.6917504729662451,51631,16330,8605.166666666666,49.93326885880077
2022,Georgia,Bleckley,145,27081,15945244,2070673,1419953,1966507,0.9496946161948313,1315787,650720,9074.393103448276,48.587090580111514
2022,Georgia,Brantley,64,3105,3167339,726853,449912,1063514,1.463176185556089,786573,276941,12290.203125,253.32463768115943
2022,Georgia,Brooks,485,69304,53127785,5598628,3965178,6186734,1.1050446645142347,4553284,1633450,9388.214432989691,65.70016160683366
2022,Georgia,Bryan,20,3939,1499748,250432,178955,131057,0.523323696652185,59580,71477,2979.0,15.125666412795125
2022,Georgia,Bulloch,474,70793,59368854,9760325,7078613,4846333,0.4965339781206056,2164621,2681712,4566.710970464135,30.5767660644414
2022,Georgia,Burke,343,67025,48119864,6542847,4594287,5171584,0.7904179938794228,3223024,1948560,9396.57142857143,48.08689295039164
2022,Georgia,Calhoun,257,39485,27465954,3497494,2313148,3057870,0.8743031439081811,1873524,1184346,7289.976653696498,47.4490059516272
2022,Georgia,Camden,3,318,95093,21231,13241,1145,0.053930573218407045,-6845,7990,-2281.6666666666665,-21.5251572327044
2022,Georgia,Candler,196,21814,18352187,3164858,2229106,1432540,0.4526395813019099,496788,935752,2534.6326530612246,22.77381498120473
2022,Georgia,Carroll,6,408,109639,14977,10556,151,0.010082125926420512,-4270,4421,-711.6666666666666,-10.465686274509803
2022,Georgia,Catoosa,4,904,320052,37863,23461,9594,0.253387211789874,-4808,14402,-1202.0,-5.31858407079646
2022,Georgia,Charlton,15,4133,357393,44303,22732,25175,0.5682459427126831,3604,21571,240.26666666666668,0.8720058069199129
2022,Georgia,Chatham,2,317,30603,4933,2516,7042,1.4275288870869653,4625,2417,2312.5,14.589905362776026
2022,Georgia,Chattooga,19,3346,2027574,218152,167101,250744,1.1494004180571344,199693,51051,10510.157894736842,59.68111177525403
2022,Georgia,Cherokee,1,303,81365,11206,5715,15966,1.4247724433339282,10475,5491,10475.0,34.57095709570957
2022,Georgia,Clarke,5,757,213428,38251,21461,95881,2.5066272777182297,79091,16790,15818.2,104.47952443857332
2022,Georgia,Clay,70,17482,12024647,1636692,1094472,1466020,0.8957213696895934,923800,542220,13197.142857142857,52.84292415055486
